Author,Title,Year,Link,Affiliation,Abstract,Author Keywords,Index Keywords
Roberto Kalil Filho,Noncompaction cardiomyopathy: a substrate for a thromboembolic event,2015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017330883&doi=10.1186%2f1471-2261-15-7&partnerID=40&md5=9e16bcf063025b24ef51ffc3a2851f2c,Universidade de Sâo Paulo - Faculdade de Medicina,"BACKGROUND: Noncompaction cardiomyopathy (NCC) is a rare genetic cardiomyopathy characterized by a thin, compacted epicardial layer and an extensive noncompacted endocardial layer. The clinical manifestations of this disease include ventricular arrhythmia, heart failure, and systemic thromboembolism.CASE PRESENTATION: A 43-year-old male was anticoagulated by pulmonary thromboembolism for 1 year when he developed progressive dyspnea. Cardiovascular magnetic resonance imaging showed severe biventricular trabeculation with an ejection fraction of 15%, ratio of maximum noncompacted/compacted diastolic myocardial thickness of 3.2 and the presence of exuberant biventricular apical thrombus.CONCLUSION: Still under discussion is the issue of which patients and when they should be anticoagulated. It is generally recommended to those presenting ventricular systolic dysfunction, antecedent of systemic embolism, presence of cardiac thrombus and atrial fibrillation. In clinical practice the patients with NCC and ventricular dysfunction have been given oral anticoagulation, although there are no clinical trials showing the real safety and benefit of this treatment.",,"adult; Arrhythmia, Sinus; cardiac muscle; Cardiomyopathies; case report; complication; coronary angiography; Coronary Thrombosis; diagnostic imaging; echocardiography; heart; heart ventricle function; human; magnetic resonance angiography; male; pathology; Pulmonary Embolism; x-ray computed tomography; Adult; Arrhythmia, Sinus; Cardiomyopathies; Coronary Angiography; Coronary Thrombosis; Echocardiography; Heart; Humans; Magnetic Resonance Angiography; Male; Myocardium; Pulmonary Embolism; Tomography, X-Ray Computed; Ventricular Dysfunction"
Roberto Kalil Filho,Comparison between MDCT and grayscale IVUS in a quantitative analysis of coronary lumen in segments with or without atherosclerotic plaques,2015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929297724&doi=10.5935%2fabc.20140211&partnerID=40&md5=1dd92d8b8314ea566bc545f912cb3847,Universidade de Sâo Paulo - Faculdade de Medicina,"Background: The diagnostic accuracy of 64-slice MDCT in comparison with IVUS has been poorly described and is mainly restricted to reports analyzing segments with documented atherosclerotic plaques. Objectives: We compared 64-slice multidetector computed tomography (MDCT) with gray scale intravascular ultrasound (IVUS) for the evaluation of coronary lumen dimensions in the context of a comprehensive analysis, including segments with absent or mild disease. Methods: The 64-slice MDCT was performed within 72 h before the IVUS imaging, which was obtained for at least one coronary, regardless of the presence of luminal stenosis at angiography. A total of 21 patients were included, with 70 imaged vessels (total length 114.6 ± 38.3 mm per patient). A coronary plaque was diagnosed in segments with plaque burden > 40%. Results: At patient, vessel, and segment levels, average lumen area, minimal lumen area, and minimal lumen diameter were highly correlated between IVUS and 64-slice MDCT (p < 0.01). However, 64-slice MDCT tended to underestimate the lumen size with a relatively wide dispersion of the differences. The comparison between 64-slice MDCT and IVUS lumen measurements was not substantially affected by the presence or absence of an underlying plaque. In addition, 64-slice MDCT showed good global accuracy for the detection of IVUS parameters associated with flow-limiting lesions. Conclusions: In a comprehensive, multi-territory, and whole-artery analysis, the assessment of coronary lumen by 64-slice MDCT compared with coronary IVUS showed a good overall diagnostic ability, regardless of the presence or absence of underlying atherosclerotic plaques. © 2015, Arquivos Brasileiros de Cardiologia. All rights reserved.",Atherosclerotic/diagnosis; Coronary Artery Disease; Multidetector Computed Tomography/utilization; Plaque; Ultrasonography/utilization,"adult; angiocardiography; Article; atherosclerotic plaque; computer assisted tomography; coronary artery disease; diabetes mellitus; diagnostic accuracy; diagnostic test accuracy study; female; heart rate; human; hypertension; image reconstruction; intravascular ultrasound; major clinical study; male; multidetector computed tomography; percutaneous coronary intervention; receiver operating characteristic; aged; atherosclerotic plaque; comparative study; coronary blood vessel; echography; endoscopic ultrasonography; middle aged; multidetector computed tomography; procedures; radiography; Aged; Coronary Artery Disease; Coronary Vessels; Endosonography; Female; Humans; Male; Middle Aged; Multidetector Computed Tomography; Plaque, Atherosclerotic"
Roberto Kalil Filho,A novel algorithm to quantify coronary remodeling using inferred normal dimensions [Novo algoritmo para quantificar o remodelamento coronário utilizando dimensões normais preditas],2015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947587283&doi=10.5935%2fabc.20150098&partnerID=40&md5=ec715a3127379fafab9338663916126f,Universidade de Sâo Paulo - Faculdade de Medicina,"Background: Vascular remodeling, the dynamic dimensional change in face of stress, can assume different directions as well as magnitudes in atherosclerotic disease. Classical measurements rely on reference to segments at a distance, risking inappropriate comparison between dislike vessel portions. Objective: to explore a new method for quantifying vessel remodeling, based on the comparison between a given target segment and its inferred normal dimensions. Methods: Geometric parameters and plaque composition were determined in 67 patients using three-vessel intravascular ultrasound with virtual histology (IVUS-VH). Coronary vessel remodeling at cross-section (n = 27.639) and lesion (n = 618) levels was assessed using classical metrics and a novel analytic algorithm based on the fractional vessel remodeling index (FVRI), which quantifies the total change in arterial wall dimensions related to the estimated normal dimension of the vessel. A prediction model was built to estimate the normal dimension of the vessel for calculation of FVRI. Results: According to the new algorithm, “Ectatic” remodeling pattern was least common, “Complete compensatory” remodeling was present in approximately half of the instances, and “Negative” and “Incomplete compensatory” remodeling types were detected in the remaining. Compared to a traditional diagnostic scheme, FVRI-based classification seemed to better discriminate plaque composition by IVUS-VH. Conclusions: Quantitative assessment of coronary remodeling using target segment dimensions offers a promising approach to evaluate the vessel response to plaque growth/regression. © 2015 Arquivos Brasileiros de Cardiologia. All rights reserved.",Atherosclerosis/physiopathology; Coronary artery diseases; Neovascularization; Pathologic; Ultrasonography; Vascular remodeling,"adult; Article; atherosclerosis; cardiovascular risk; coronary bifurcation lesion; coronary remodeling; female; heart catheterization; histology; human; human tissue; intravascular ultrasound; major clinical study; male; mathematical parameters; mathematical phenomena; physical parameters; plaque assay; prospective study; quantitative analysis; radiofrequency identification; reproducibility; transluminal coronary angioplasty; vascular remodeling; aged; algorithm; analysis of variance; atherosclerotic plaque; coronary artery disease; coronary blood vessel; diagnostic imaging; interventional ultrasonography; middle aged; pathology; pathophysiology; physiology; predictive value; reference value; vascular remodeling; Aged; Algorithms; Analysis of Variance; Coronary Artery Disease; Coronary Vessels; Female; Humans; Male; Middle Aged; Plaque, Atherosclerotic; Predictive Value of Tests; Prospective Studies; Reference Values; Reproducibility of Results; Ultrasonography, Interventional; Vascular Remodeling"
Roberto Kalil Filho,"Long-term follow-up of a randomized, controlled clinical trial of three therapeutic strategies for multivessel stable coronary artery disease in women",2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991531397&doi=10.1093%2ficvts%2fivu288&partnerID=40&md5=3c7e6f3552bb65ead2fc558a402b6323,Universidade de Sâo Paulo - Faculdade de Medicina,"OBJECTIVES: Coronary artery disease is the leading cause of death in women. The proposed treatments for women are similar to those for men. However, in women with multivessel stable coronary artery disease and normal left ventricular function, the best treatment is unknown.METHODS: A post hoc analysis of the MASS II study with 10 years of follow-up, mean (standard deviation) 6.8 (3.7) years, enrolled between May 1995 and May 2000, evaluated 188 women with chronic stable multivessel coronary artery disease who underwent medical treatment, percutaneous coronary intervention or coronary artery bypass graft surgery. Primary end-points were incidence of total mortality, Q-wave myocardial infarction, or refractory angina. Data were analysed according to the intention-to-treat principle.RESULTS: Women treated with percutaneous coronary intervention and medical treatment had more primary events than those treated with coronary artery bypass graft surgery, respectively, of 34, 44 and 22% (P = 0.003). Survival rates at 10 years were 72% for coronary artery bypass graft surgery, 72% for percutaneous coronary intervention and 56% for medical treatment (P = 0.156). For the composite end-point, Cox regression analysis adjusted for age, diabetes, hypertension, treatment allocation, prior myocardial infarction, smoking, number of vessels affected and total cholesterol, had a higher incidence of primary events with medical treatment than with coronary artery bypass graft surgery [hazard ratio (HR) = 2.38 (95% confidence interval (CI): 1.40-4.05); P = 0.001], a lower incidence with percutaneous coronary intervention than with medical treatment [HR = 0.60 (95% CI: 0.38-0.95); P = 0.031] but no differences between coronary artery bypass graft surgery and percutaneous coronary intervention. Regarding death, a protective effect was observed with percutaneous coronary intervention compared with medical treatment [HR = 0.44 (95% CI: 0.21-0.90); P = 0.025].CONCLUSIONS: Percutaneous coronary intervention and coronary artery bypass graft surgery compared with medical treatment had better results after 10 years of follow-up. © The Author 2014. Published by Oxford University Press on behalf of the European Association for Cardio-Thoracic Surgery. All rights reserved.",Coronary artery bypass graft; Coronary disease; Percutaneous coronary intervention; Treatment; Women,"cardiovascular agent; adverse effects; aged; angina pectoris; chi square distribution; chronic disease; comparative study; complication; controlled study; coronary artery bypass graft; coronary artery disease; female; heart left ventricle function; human; Kaplan Meier method; middle aged; mortality; multivariate analysis; Myocardial Infarction; pathophysiology; percutaneous coronary intervention; proportional hazards model; randomized controlled trial; risk factor; sex difference; survival rate; time factor; treatment outcome; Aged; Angina Pectoris; Cardiovascular Agents; Chi-Square Distribution; Chronic Disease; Coronary Artery Bypass; Coronary Artery Disease; Female; Humans; Kaplan-Meier Estimate; Middle Aged; Multivariate Analysis; Myocardial Infarction; Percutaneous Coronary Intervention; Proportional Hazards Models; Risk Factors; Sex Factors; Survival Rate; Time Factors; Treatment Outcome; Ventricular Function, Left"
Roberto Kalil Filho,Prolonged cardiopulmonary arrest treated successfully in the São Paulo's subway [Parada cardiorrespiratória prolongada tratada com sucesso no metrô de São Paulo],2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902212589&doi=10.5935%2fabc.20140058&partnerID=40&md5=daa8578d8d2d4ae252df2a435666a4d0,Universidade de Sâo Paulo - Faculdade de Medicina,[No abstract available],Cardiopulmonary resuscitation; Electric countershock; Heart massage; Out-of-hospital cardiac arrest; Ventricular fibrillation,creatine kinase MB; streptokinase; troponin; acute heart infarction; adult; automated external defibrillator; cardiopulmonary arrest; case report; compression therapy; consciousness; continuous chest compression; dizziness; endotracheal intubation; fibrinolytic therapy; follow up; human; male; middle aged; note; pneumonia; thorax pain; defibrillator; Out-of-Hospital Cardiac Arrest; procedures; railway; resuscitation; time; treatment outcome; Cardiopulmonary Resuscitation; Defibrillators; Humans; Male; Middle Aged; Out-of-Hospital Cardiac Arrest; Railroads; Time Factors; Treatment Outcome
Roberto Kalil Filho,Evidence for cardiac safety and antiarrhythmic potential of chloroquine in systemic lupus erythematosus,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901836845&doi=10.1093%2feuropace%2feut290&partnerID=40&md5=a0fc9510bc30051872f578afb176c974,Universidade de Sâo Paulo - Faculdade de Medicina,"Aims: To perform a comprehensive evaluation of heart rhythm disorders and the influence of disease/therapy factors in a large systemic lupus erythematosus (SLE) cohort. Methods and results: Three hundred and seventeen consecutive patients of an ongoing electronic database protocol were evaluated by resting electrocardiogram and 142 were randomly selected for 24 h Holter monitoring for arrhythmia and conduction disturbances. The mean age was 40.2 ± 12.1 years and disease duration was 11.4 ± 8.1 years. Chloroquine (CQ) therapy was identified in 69.7 with a mean use of 8.5 ± 6.7 years. Electrocardiogram abnormalities were detected in 66 patients (20.8): prolonged QTc/QTd (14.2); bundle-branch block (2.5); and atrioventricular block (AVB) (1.6). Age was associated with AVB (P 0.029) and prolonged QTc/QTd (P 0.039) whereas anti-Ro/SS-A and Systemic Lupus Erythematosus Disease Activity Index (SLEDAI) scores were not (P > 0.05). Chloroquine was negatively associated with AVB (P 0.01) as was its longer use (6.1 ± 6.9 vs. 1.0 ± 2.5 years, P 0.018). Time of CQ use was related with the absence of AVB [odds ratio (OR) 0.103; 95 confidence interval (CI) 0.011-0.934, P 0.043] in multiple logistic regression. Holter monitoring revealed abnormalities in 121 patients (85.2): supraventricular ectopies (63.4) and tachyarrhythmia (18.3); ventricular ectopies (45.8). Atrial tachycardia/fibrillation (AT/AF) were associated with shorter CQ duration (7.05 ± 7.99 vs. 3.63 ± 5.02 years, P 0.043) with a trend to less CQ use (P 0.054), and older age (P < 0.001). Predictors of AT/AF in multiple logistic regression were age (OR 1.115; 95 CI 1.059-1.174, P < 0.001) and anti-Ro/SS-A (OR 0.172; 95 CI 0.047-0.629, P 0.008). Conclusions: Chloroquine seems to play a protective role in the unexpected high rate of cardiac arrhythmias and conduction disturbances observed in SLE. Further studies are necessary to determine if this antiarrhythmic effect is due to the disease control or a direct effect of the drug. All rights reserved. © The Author 2013.",Antimalarial; Arrhythmia; Safety; Systemic lupus erythematosus; Treatment,"antiarrhythmic agent; chloroquine; antiarrhythmic agent; antirheumatic agent; cardiotonic agent; chloroquine; adult; age distribution; antiarrhythmic activity; article; atrioventricular block; clinical protocol; cohort analysis; data base; descriptive research; disease association; disease duration; drug safety; ectopia cordis; electrocardiogram; female; heart atrium fibrillation; heart bundle branch block; heart ventricle extrasystole; Holter monitoring; human; major clinical study; male; observational study; open study; priority journal; QT prolongation; SLEDAI; supraventricular tachycardia; systemic lupus erythematosus; tachycardia; Arrhythmias, Cardiac; Brazil; comorbidity; drug effects; electrocardiography; feasibility study; Lupus Erythematosus, Systemic; off label drug use; prevalence; retrospective study; risk assessment; statistics and numerical data; treatment outcome; Adult; Anti-Arrhythmia Agents; Antirheumatic Agents; Arrhythmias, Cardiac; Brazil; Cardiotonic Agents; Causality; Chloroquine; Comorbidity; Electrocardiography; Feasibility Studies; Female; Humans; Lupus Erythematosus, Systemic; Male; Off-Label Use; Prevalence; Retrospective Studies; Risk Assessment; Treatment Outcome"
Roberto Kalil Filho,Do diabetic patients with acute coronary syndromes have a higher threshold for ischemic pain?,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907469524&doi=10.5935%2fabc.20140106&partnerID=40&md5=06482ca1e978ff94be1aa067665f68e5,Universidade de Sâo Paulo - Faculdade de Medicina,"Background: Data from over 4 decades have reported a higher incidence of silent infarction among patients with diabetes mellitus (DM), but recent publications have shown conflicting results regarding the correlation between DM and presence of pain in patients with acute coronary syndromes (ACS).Objective: Our primary objective was to analyze the association between DM and precordial pain at hospital arrival. Secondary analyses evaluated the association between hyperglycemia and precordial pain at presentation, and the subgroup of patients presenting within 6 hours of symptom onset.Methods: We analyzed a prospectively designed registry of 3,544 patients with ACS admitted to a Coronary Care Unit of a tertiary hospital. We developed multivariable models to adjust for potential confounders.Results: Patients with precordial pain were less likely to have DM (30.3%) than those without pain (34.0%; unadjusted p = 0.029), but this difference was not significant after multivariable adjustment, for the global population (p = 0.84), and for subset of patients that presented within 6 hours from symptom onset (p = 0.51). In contrast, precordial pain was more likely among patients with hyperglycemia (41.2% vs 37.0% without hyperglycemia, p = 0.035) in the overall population and also among those who presented within 6 hours (41.6% vs. 32.3%, p = 0.001). Adjusted models showed an independent association between hyperglycemia and pain at presentation, especially among patients who presented within 6 hours (OR = 1.41, p = 0.008).Conclusion: In this non-selected ACS population, there was no correlation between DM and hospital presentation without precordial pain. Moreover, hyperglycemia correlated significantly with pain at presentation, especially in the population that arrived within 6 hours from symptom onset. © 2014, Arquivos Brasileiros de Cardiologia. All rights reserved.",Acute coronary syndrome; Chest pain; Diabetes mellitus; Hyperglycemia,"creatine kinase; troponin I; acute coronary syndrome; acute heart infarction; adult; aged; angina pectoris; Article; cerebrovascular accident; coronary artery bypass graft; coronary artery disease; correlational study; death; diabetes mellitus; disease association; female; glucose blood level; heart failure; human; hypercholesterolemia; hyperglycemia; hypertension; major clinical study; male; percutaneous coronary intervention; precordial pain; prospective study; risk factor; ST segment elevation myocardial infarction; acute coronary syndrome; Chest Pain; diabetic cardiomyopathy; hospital admission; middle aged; mortality; multivariate analysis; nonparametric test; pain threshold; pathophysiology; physiology; time; Acute Coronary Syndrome; Aged; Chest Pain; Diabetic Cardiomyopathies; Female; Hospital Mortality; Humans; Male; Middle Aged; Multivariate Analysis; Pain Threshold; Patient Admission; Risk Factors; Statistics, Nonparametric; Time Factors"
Roberto Kalil Filho,Intravascular ultrasound guidance to minimize the use of iodine contrast in percutaneous coronary intervention the MOZART (minimizing contrast utilization with IVUS guidance in coronary angioplasty) randomized controlled trial,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922526930&doi=10.1016%2fj.jcin.2014.05.024&partnerID=40&md5=5e77c14aa7aaddcd2f89b63014e9ee84,Universidade de Sâo Paulo - Faculdade de Medicina,"OBJECTIVES The aim of this study was to evaluate the impact of intravascular ultrasound (IVUS) guidance on the final volume of contrast agent used in patients undergoing percutaneous coronary intervention (PCI). BACKGROUND To date, few approaches have been described to reduce the final dose of contrast agent in PCIs. We hypothesized that IVUS might serve as an alternative imaging tool to angiography in many steps during PCI, thereby reducing the use of iodine contrast. METHODS A total of 83 patients were randomized to angiography-guided PCI or IVUS-guided PCI; both groups were treated according to a pre-defined meticulous procedural strategy. The primary endpoint was the total volume contrast agent used during PCI. Patients were followed clinically for an average of 4 months. RESULTS The median total volume of contrast was 64.5 ml (interquartile range [IQR]: 42.8 to 97.0 ml; minimum, 19 ml; maximum, 170 ml) in the angiography-guided group versus 20.0 ml (IQR: 12.5 to 30.0 ml; minimum, 3 ml; maximum, 54 ml) in the IVUS-guided group (p < 0.001). Similarly, the median volume of contrast/creatinine clearance ratio was significantly lower among patients treated with IVUS-guided PCI (1.0 [IQR: 0.6 to 1.9] vs. 0.4 [IQR: 0.2 to 0.6, respectively; p < 0.001). In-hospital and 4-month outcomes were not different between patients randomized to angiography-guided and IVUS-guided PCI. CONCLUSIONS Thoughtful and extensive use of IVUS as the primary imaging tool to guide PCI is safe and markedly reduces the volume of iodine contrast compared with angiography-alone guidance. The use of IVUS should be considered for patients at high risk of contrast-induced acute kidney injury or volume overload undergoing coronary angioplasty. © 2014 By The American College of Cardiology Foundation Published by Elsevier Inc.",Contrast; Coronary intravascular ultrasound; Renal failure; Stent,"creatinine; iodixanol; iopromide; biological marker; contrast medium; creatinine; iodixanol; iodobenzoic acid derivative; iohexol; iopromide; adult; aged; angiography; Article; contrast induced acute kidney injury; contrast induced nephropathy; controlled study; creatinine clearance; female; human; intravascular ultrasound; major clinical study; male; outcome assessment; percutaneous coronary intervention; priority journal; randomized controlled trial; treatment outcome; ultrasound scanner; Acute Kidney Injury; adverse effects; analogs and derivatives; angiocardiography; blood; chemically induced; comparative study; coronary artery disease; diagnostic use; echography; endoscopic echography; middle aged; percutaneous coronary intervention; procedures; radiography; risk factor; time; Acute Kidney Injury; Aged; Biological Markers; Contrast Media; Coronary Angiography; Coronary Artery Disease; Creatinine; Female; Humans; Iohexol; Male; Middle Aged; Percutaneous Coronary Intervention; Risk Factors; Time Factors; Treatment Outcome; Triiodobenzoic Acids; Ultrasonography, Interventional"
Roberto Kalil Filho,Early removal of the arterial sheath after percutaneous coronary intervention using the femoral approach: Safety and efficacy stud [Remoção precoce do introdutor arterial após intervenção coronária percutânea por via femoral: Estudo de segurança e eficáci],2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903734948&partnerID=40&md5=88af13fc3e41df7f50aae3feefe8db06,Universidade de Sâo Paulo - Faculdade de Medicina,"Introduction: We evaluated the safety and efficacy of protamine administration, guided by activated clotting time, for the immediate femoral arterial sheath removal in patients undergoing percutaneous coronary intervention with unfractionated heparin in order to propose an algorithm for clinical practice. Methods: Prospective study with consecutive patients with stable angina or low-to-moderate risk acute coronary syndrome. We compared patients with an early removal of the arterial sheath to those whose sheath removal was based on a standard protocol. Results: The early removal group (n = 149) had lower access manipulation time than the conventional group (58.3 ± 21.4 minutes vs. 355.0 ± 62.9 minutes; p < 0.01), mainly due to a reduced time to sheath removal (42.3 ± 21.1 minutes vs. 338.6 ± 61.5 minutes; p < 0.01), with no impact on the duration of femoral compression (16.0 ± 3.6 minutes vs. 16.4 ± 5.1 minutes; p = 0.49). There was no stent thrombosis during hospitalization and no significant differences in the incidence of major vascular or bleeding events. The incidence of other bleeding events leading to prolonged hospitalization time was lower in the group with early removal (1.3% vs. 5.1%; p = 0.05). Conclusions: The selective use of an approach for immediate femoral sheath removal, based on activated clotting time guidance and protamine administration, is safe and effective in patients undergoing percutaneous coronary intervention by femoral access.",Anticoagulants; Femoral artery; Heparin; Percutaneous coronary intervention; Protamines; Radial artery,protamine; acute coronary syndrome; article; bleeding; blood clotting time; controlled study; femoral artery; human; length of stay; major clinical study; nursing protocol; patient safety; percutaneous coronary intervention; prospective study; risk assessment; sheath removal; stable angina pectoris; time
Roberto Kalil Filho,Accuracy of multidetector computed tomography for detection of coronary artery stenosis in acute coronary syndrome compared with stable coronary disease: A CORE64 multicenter trial substudy,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914121224&doi=10.1016%2fj.ijcard.2014.08.130&partnerID=40&md5=8ee4cfa2a34a8dd47a20b4b1f21cac27,Universidade de Sâo Paulo - Faculdade de Medicina,"Background: Multi-detector computed tomography angiography (MDCTA) is a promising method for risk assessment of patients with acute chest pain. However, its diagnostic performance in higher-risk patients has not been investigated in a large international multicenter trial. Therefore, in the present study we sought to estimate the diagnostic accuracy of MDCTA to detect significant coronary stenosis in patients with acute coronary syndrome (ACS).Methods Patients included in the CORE64 study were categorized as suspected-ACS or non-ACS based on clinical data. A 64-row coronary MDCTA was performed before invasive coronary angiography (ICA) and both exams were evaluated by blinded, independent core laboratories.Results From 371 patients included, 94 were categorized as suspected ACS and 277 as non-ACS. Patient-based analysis showed an area under the receiver-operating-characteristic curve (AUC) for detecting ≥ 50% coronary stenosis of 0.95 (95% CI: 0.88-0.98) in ACS and 0.92 (95% CI: 0.88-0.95) in non-ACS group (P = 0.29). The sensitivity, specificity, positive and negative predictive values of MDCTA were 0.90(0.80-0.96), 0.88(0.70-0.98), 0.95(0.87-0.99) and 0.77(0.58-0.90) in suspected ACS patients and 0.87(0.81-0.92), 0.86(0.79-0.92), 0.91(0.85-0.95) and 0.82(0.74-0.89) in non-ACS patients (P NS for all comparisons). The mean calcium scores (CS) were 282 ± 449 in suspected ACS and 435 ± 668 in non-ACS group. The accuracy of CS to detect significant coronary stenosis was only moderate and the absence or minimal coronary artery calcification could not exclude the presence of significant coronary stenosis, particularly in ACS patients.Conclusions The diagnostic accuracy of MDCTA to detect significant coronary stenosis is high and comparable for both ACS and non-ACS patients. © 2014 Elsevier Ireland Ltd. All rights reserved.",Acute coronary syndrome; Angiography; Multi-detector computed tomography angiography; Tomography,acute coronary syndrome; aged; clinical trial; comparative study; coronary artery disease; Coronary Stenosis; female; human; international cooperation; male; middle aged; multicenter study; multidetector computed tomography; prospective study; radiography; standards; Acute Coronary Syndrome; Aged; Coronary Artery Disease; Coronary Stenosis; Female; Humans; Internationality; Male; Middle Aged; Multidetector Computed Tomography; Prospective Studies
Roberto Kalil Filho,Long term follow-up of drug eluting versus bare metal stents in the treatment of saphenous vein graft lesions,2013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888132461&doi=10.1002%2fccd.24781&partnerID=40&md5=4e7ad60ca6d5b947ee5f3fa1d1b2f6b0,Universidade de Sâo Paulo - Faculdade de Medicina,"Introduction The safety and effectiveness of drug-eluting stent (DES) compared with bare metal stents (BMS) for the treatment of saphenous vein graft (SVG) disease is controversial, especially because of the lack of long-term follow-up. The aim of this study was to address the late outcome of DES versus BMS for the treatment of SVG lesions. Methods A matched, case-control study included 82 patients in each group. Patients groups were matched by gender, age, clinical presentation, and diabetes. The primary study end point was occurrence of major adverse cardiovascular events (MACE). Secondary end points included death, cardiac death, myocardial infarction (MI), and target vessel revascularization (TVR). Results Clinical and angiographic characteristics were similar between the groups. At 6 months, TVR (hazard ratio [HR] 6.12, 95% confidence interval [CI] 1.39 to 26.93, P = 0.05), and MACE (HR 2.54, 95% CI 1.08 to 5.98, P = 0.04) were higher in the BMS group. At 4 years the risks of MI (P = 0.21), TVR (P = 0.99), and MACE (P = 0.21) were similar between both groups. However, the rates of death (HR 2.74, 95% CI 1.11 to 6.74, P = 0.04) and cardiac death (HR 4.26, 95% CI 1.59 to 11.35, P = 0.01) were significantly higher in the BMS group. Conclusions These results suggest that the use of DES compared with BMS in the treatment of SVG lesions reduces TVR and MACE at 6 months of follow-up, a benefit that was lost over the next 3-4 years. Copyright © 2012 Wiley Periodicals, Inc.",bare metal stents; drug eluting stents; long term follow-up; percutaneous coronary intervention; saphenous vein grafts,"acetylsalicylic acid; clopidogrel; adult; age distribution; aged; angiocardiography; article; bare metal stent; cardiogenic shock; case control study; clinical feature; controlled study; diabetes mellitus; drug eluting stent; female; follow up; heart death; heart failure; heart infarction; heart muscle revascularization; human; loading drug dose; long term care; lung edema; major clinical study; male; mortality; outcome assessment; patient safety; retrospective study; stent thrombosis; sudden death; treatment duration; vein graft disease; bare metal stents; drug eluting stents; long term follow-up; percutaneous coronary intervention; saphenous vein grafts; Aged; Coronary Angiography; Coronary Artery Bypass; Drug-Eluting Stents; Female; Graft Occlusion, Vascular; Humans; Kaplan-Meier Estimate; Male; Matched-Pair Analysis; Metals; Middle Aged; Myocardial Infarction; Percutaneous Coronary Intervention; Prosthesis Design; Retrospective Studies; Risk Factors; Saphenous Vein; Stents; Time Factors; Treatment Outcome"
Roberto Kalil Filho,The bleeding risk score as a mortality predictor in patients with acute coronary syndrome [O escore de risco de sangramento como preditor de mortalidade em pacientes com síndromes coronarianas agudas],2013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893933374&doi=10.5935%2fabc.20130223&partnerID=40&md5=fcb042d37d330d162ba60649cc806c2a,Universidade de Sâo Paulo - Faculdade de Medicina,"Background: It is well known that the occurrence of bleeding increases in-hospital mortality in patients with acute coronary syndromes (ACS), and there is a good correlation between bleeding risk scores and bleeding incidence. However, the role of bleeding risk score as mortality predictor is poorly studied. Objective: The main purpose of this paper was to analyze the role of bleeding risk score as in-hospital mortality predictor in a cohort of patients with ACS treated in a single cardiology tertiary center. Methods: Out of 1,655 patients with ACS (547 with ST-elevation ACS and 1,118 with non-ST-elevation ACS), we calculated the ACUITY/HORIZONS bleeding score prospectively in 249 patients and retrospectively in the remaining 1,416. Mortality information and hemorrhagic complications were also obtained. Results: Among the mean age of 64.3 ± 12.6 years, the mean bleeding score was 18 ± 7.7. The correlation between bleeding and mortality was highly significant (p < 0.001, OR = 5.296), as well as the correlation between bleeding score and in-hospital bleeding (p < 0.001, OR = 1.058), and between bleeding score and in-hospital mortality (adjusted OR = 1.121, p < 0.001, area under the ROC curve 0.753, p < 0.001). The adjusted OR and area under the ROC curve for the population with ST-elevation ACS were, respectively, 1.046 (p = 0.046) and 0.686 ± 0.040 (p < 0.001); for non-ST-elevation ACS the figures were, respectively, 1.150 (p < 0.001) and 0.769 ± 0.036 (p < 0.001). Conclusions: Bleeding risk score is a very useful and highly reliable predictor of in-hospital mortality in a wide range of patients with acute coronary syndromes, especially in those with unstable angina or non-ST-elevation acute myocardial infarction.",Acute coronary syndrome/complications; Hemorrhage/mortality; Probability,Acute Coronary Syndrome; Adult; Aged; Angioplasty; Brazil; Female; Fibrinolytic Agents; Hemorrhage; Hospital Mortality; Humans; Male; Middle Aged; Myocardial Infarction; Retrospective Studies; Risk Assessment; ROC Curve
