Author,Title,Year,Link,Affiliation,Abstract,Author Keywords,Index Keywords
Sarajane Marques Peres,Gesture unit segmentation using support vector machines: Segmenting gestures from rest positions,2013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877998691&doi=10.1145%2f2480362.2480373&partnerID=40&md5=d26791d35ba9b386f566f8f0b78dddf0,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades","Gesture analysis has been widely used for developing new methods of human-computer interaction. The advancement reached in the gesture analysis area is also motivating its application to automate tasks related to discourse analysis, such as the gesture phases segmentation task. In this paper, we present an initiative that aims at segmenting gestures, especially considering the ""units""- the larger grain involved in gesture phases segmentation. Thereunto, we have captured the gestures using a Xbox Kinect™ device, modeled the problem as a classification task, and applied Support Vector Machines. Moreover, aiming at taking advantage from the temporal aspects involved in the problem, we have used several types of data pre-processing in order to consider time domain and frequency domain features. Copyright 2013 ACM.",Gesture analysis; Gesture segmentation; Gesture unit; Support vector machine; Temporal modeling,Classification tasks; Data preprocessing; Discourse analysis; Frequency domains; Gesture analysis; Gesture segmentation; Gesture unit; Temporal modeling; Computation theory; Support vector machines
Sarajane Marques Peres,A review on temporal reasoning using support vector machines,2012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868300007&doi=10.1109%2fTIME.2012.15&partnerID=40&md5=3814306af61b9bda22b1216ad6a256b7,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades","Recently, Support Vector Machines have presented promissing results to various machine learning tasks, such as classification and regression. These good results have motivated its application to several complex problems, including temporal information analysis. In this context, some studies attempt to extract temporal features from data and submit these features in a vector representation to traditional Support Vector Machines. However, Support Vector Machines and its traditional variations do not consider temporal dependency among data. Thus, some approaches adapt Support Vector Machines internal mechanism in order to integrate some processing of temporal characteristics, attempting to make them able to interpret the temporal information inherent on data. This paper presents a review on studies covering this last approach for dealing with temporal information: incorporating temporal reasoning into Support Vector Machines and its variations. © 2012 IEEE.",Machine learning; Support vector machine; Temporal reasoning,Complex problems; Temporal characteristics; Temporal features; Temporal information; Temporal reasoning; Vector representations; Learning systems; Support vector machines
Sarajane Marques Peres,Hybrid architecture for gesture recognition: Integrating fuzzy-connectionist and heuristic classifiers using fuzzy syntactical strategy,2012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865069403&doi=10.1109%2fIJCNN.2012.6252448&partnerID=40&md5=6dcb8ad972aed95616661b905be83619,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades","This paper describes a hybrid architecture that provides automatic classification for a set of gestures. Such architecture combines fuzzy-connectionist, heuristic and syntactical pattern recognition approaches, and deals with gesture recognition based on primitives. The modeling with primitives allows the use of multiples classifiers in order to achieve high classification accuracy. The heuristic classifier and the fuzzy syntactical integrating strategy are described in this paper. The fuzzy-connectionist classifiers were discussed in previous works and they are now revisited just to present the set of parameters that solves the current proof of concept, in the scope of Brazilian Sign Language Manual Alphabet. The fuzzy syntactical strategy coupled with the modeling with primitives has improved the pattern recognition results, enabling the design of architecture for classification with high flexibility and scalability to development of applications in different signed communication contexts. The experimental results show that the proposed approach is valid and has promising application. © 2012 IEEE.",Fuzzy Syntactical Pattern Recognition; Fuzzy-Connectionist Pattern Recognition; Gesture Recognition; Hybrid Architecture; Multiple Classifiers,Automatic classification; Classification accuracy; High flexibility; Hybrid architectures; Multiple classifiers; Proof of concept; Sign language; Syntactical pattern recognition; Neural networks; Pattern recognition; Gesture recognition
Sarajane Marques Peres,Applying a contest to improve learning in the information systems development - An interdisciplinary and extracurricular approach,2011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-83655197437&partnerID=40&md5=f1245fa8b4bc0f6cc4ec3717ccfe3f46,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades","Contests are usually applied in the academic environment to simulate real professional situations that require from the participants a more pro-active attitude than the one shown in conventional coursework. Although they are commonly applied in the scope of a unique course, the contest described here was an extracurricular experience applied in an Information System undergraduate program. The evaluation of the contest is also presented; the objective was to assess the role of the contest as a tool to bring together interdisciplinary subjects, complementary to the traditional disciplinary structure of the program curriculum. The results indicate that a significant portion of the participants noticed increase in their knowledge after the contest, which is verified by statistical tests. However, students from the first stages received more benefits, probably because such students were more motivated and had more available time to be involved in the contest activities. © 2011 Vilnius University.",Contest; Education in information systems; Education in software engineering; Problembased learning,
Sarajane Marques Peres,Human-computer interaction and artificial intelligence: Multidisciplinarity aiming game accessibility,2011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900196660&doi=10.4018%2f978-1-60960-567-4.ch011&partnerID=40&md5=a482a055490dc3efe23b4457e95754eb,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades","Nowadays, efforts in computer game development have been concerned to overcome entertainment objectives. In fact, there has been much effort aiming at finding, in Computer Science, resources to improve games in order to allow their application into education, business or politics processes. The effective introduction of these products in society requires that they are designed as accessible as possible to all individuals, including those ones belonging to minorities with special needs. In order to reach accessibility requirements, it is desirable to attend adaptability and usability requirements to provide products with higher quality and acceptance rate. In this chapter, we discuss the potential of combining the Human-Computer Interaction and the Artificial Intelligence areas aiming at promoting accessibility in games and, as a result, making them more democratic and useful for society, particularly for people who depend on the assistive technology resources. © 2011, IGI Global.",,
Sarajane Marques Peres,Xlupa software - a screen magnifier to aid in educating students with low vision [Software xlupa - um ampliador de tela para auxílio na educação de alunos com baixa visão],2011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957443916&partnerID=40&md5=8925dffc9a7921f497cf9b3df7a00a33,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades","The Brazilian education model has undergone many transformations. Some of these are related to at least two factors: the need for including students with special needs in the educational system, and the use of computers in learning-teaching processes in order to enhance such students' learning outcomes. Despite the efforts applied to both the issue of educational inclusion and to promoting computer access to educational activities in school environments, the major difficulty is how to adequately serve those students who currently represent a significant portion of the population enrolled in public, or private, school systems. Among the special needs students, there are those with a significant degree of reduction in visual acuity, called ""Low Vision"". Knowing that the use of computers in Brazilian schools has increased, there are strong reasons to believe that the gap currently inherent in the education of these individuals may be minimized by promoting access to computer resources in the learning-teaching process. In this paper, we describe the computer tool called xLupa, a screen magnifier, applied to images and texts, for students with low vision. To this end, the topics covered in this paper are: a) description of the tool specification and development process, which involved a study of the target users' visual needs, and the continuous interaction between developers and users, b) presentation of xLupa and its functionalities; c) assessment of how its use can help students and teachers in daily school activities.",Digital accessibility; Equipment for special education; Low vision; Special education; Technology and education,
Sarajane Marques Peres,Gesture recognition for fingerspelling applications: An approach based on sign language cheremes,2010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650628311&doi=10.1145%2f1878803.1878861&partnerID=40&md5=3e96d96a2c1aba987ab11f3d72cdd0d6,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades","This paper presents an approach for carrying out gesture recognition for the Brazilian Sign Language Manual Alphabet. The gestural patterns are treated as a combination of three primitives, or cheremes - hand configuration, hand orientation and hand movement. The recognizer is built in a modular architecture composed by inductive reasoning modules, which use the artificial neural network Fuzzy Learning Vector Quantization; and rule-based modules. This architecture has been tested and results are presented here. Some strengths of such approach are: robustness of recognition, portability to similar contexts, extensibility of the dataset to be recognize and reduction of the vocabulary recognition problem to the recognition of its primitives.",Cheremes; Finger-spelling applications; Gesture recognition; Sign language,Artificial Neural Network; Cheremes; Data sets; Finger-spelling applications; Fuzzy learning vector quantizations; Hand configuration; Hand movement; Inductive reasoning; Modular architectures; Rule based; Sign language; Vocabulary recognition; Network architecture; Neural networks; Vector quantization; Gesture recognition
Sarajane Marques Peres,A committee machine implementing the pattern recognition module for fingerspelling applications,2010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954726950&doi=10.1145%2f1774088.1774287&partnerID=40&md5=728f4c44d744d1e314210a00181cec1f,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades","In several countries, deaf communities adopt the sign language as their official and natural language. This fact inserts a new field for the software application development that can improve sign language dissemination and social inclusion of deaf people. Alphabetic character-based applications, like games and educational softwares, can be adapted to run as fingerspelling-based applications, in which the inputs are signs (static images or videos) rather than letters (typed letters). In this paper, we present a Pattern Recognition Module, implemented by Committee Machine, for fingerspelling applications. The committee experts are built with supervised and unsupervised Fuzzy Learning Vector Quantization models using the ""boosting by filtering"" strategy. The module was tested in a specific sign language context considering hand configurations and hand movements. © 2010 ACM.",committee machine; fuzzy learning vector quantization; image analysis; pattern recognition; sign language,Boosting by filtering; Committee machines; Educational software; Fuzzy learning; fuzzy learning vector quantization; Hand configuration; Hand movement; Natural languages; Sign language; Social inclusion; Software applications; Static images; Image analysis; Linguistics; Pattern recognition; Software design; Vector quantization
Sarajane Marques Peres,Hand movement recognition for Brazilian Sign Language: A study Using distance-based neural networks,2009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449389375&doi=10.1109%2fIJCNN.2009.5178917&partnerID=40&md5=a0a2eb659031e61fcd53df268e2f9325,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades","In this paper, the vision-based hand movement recognition problem is formulated for the universe of discourse of the Brazilian Sign Language. In order to analyze this specific domain we have used the artificial neural networks models based on distance, including neural-fuzzy models. The experiments explored here show the usefulness of these models to extract helpful knowledge about the classes of movements and to support the project of adaptative recognizer modules for Libras-oriented computational tools. Using artificial neural networks architectures mdash; Self Organizing Maps and (Fuzzy) Learning Vector Quantization, it was possible to understand the data space and to build models able to recognize hand movements performed for one or more than one specific Libras users. © 2009 IEEE.",,Artificial Neural Network; Computational tools; Data space; Distance-based; Hand movement; Learning Vector Quantization; Neural-fuzzy model; Sign language; Universe of discourse; Vision based; Backpropagation; Linguistics; Self organizing maps; Vector quantization; Fuzzy neural networks
Sarajane Marques Peres,The meaningful Fractal Fuzzy Dimension applied to the design of self organizing maps,2008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-56349091994&doi=10.1109%2fIJCNN.2008.4633964&partnerID=40&md5=4898722e4eaef2c412200e3d1dd08a54,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades","This paper presents the principal results of a detailed study about the use of the Meaningful Fractal Fuzzy Dimension measure in the problem in determining adequately the topological dimension of output space of a Self-Organizing Map. This fractal measure is conceived by combining the Fractals Theory and Fuzzy Approximate Reasoning. In this work this measure was applied on the dataset in order to obtain a priori knowledge, which is used to support the decision making about the SOM output space design. Several maps were designed with this approach and their evaluations are discussed here. ©2008 IEEE.",,Conformal mapping; Fractal dimension; Fractals; Maps; Neural networks; Optical projectors; Problem solving; Approximate reasonings; Priori knowledges; Self-organizing; Space designs; Topological dimensions; Self organizing maps
Sarajane Marques Peres,Self organizing maps and bit signature: A study applied on signal language recognition,2008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-56349090098&doi=10.1109%2fIJCNN.2008.4634211&partnerID=40&md5=d640c773c178a8048ecb0306deb559e9,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades","Self Organizing Map (SOM) is a kind of artificial neural network with a competitive and unsupervised learning. This technique is commonly used to dataset clustering tasks and can be useful in patterns recognition problems. This paper presents an artificial neural network application to signals language recognition problem, where the image representation is given by bit signatures. The recognition results are promising and are presented in this paper. More, some analysis about the combination ""SOM + bit signature"" improved our understanding about the characteristics of the LIBRAS signals and the conclusions are also listed in this paper. © 2008 IEEE.",,Backpropagation; Image classification; Linguistics; Self organizing maps; Strength of materials; Vegetation; Artificial neural networks; Image representations; Language recognitions; Self-organizing; Signal languages; Neural networks
Sarajane Marques Peres,LIBRAS signals recognition: A study with learning vector quantization and bit signature,2006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34848890304&doi=10.1109%2fSBRN.2006.26&partnerID=40&md5=9eef1e431ca98a2cd5b8f3f076dcd59b,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades","Learning Vector Quantization is a kind of artificial neural network with a competitive and supervised learning. This technique is commonly used to patterns recognition tasks. This artificial neural network was applied to the LIBRAS signals recognition problem, where the images representation was done with bits signatures. This is an unusual combination form and it seems promising, as inferred by the analysis of the results which are shown in this paper. © 2006 IEEE.",,Electronic document identification systems; Neural networks; Supervised learning; Vector quantization; Bit signature; Images representation; Signals recognition; Pattern recognition
Sarajane Marques Peres,A fractal fuzzy approach to clustering tendency analysis,2004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35048835290&partnerID=40&md5=a46d4746e8b3d8cebe11f834601b3b72,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades","A hybrid system WELS implemented with the combination of Fractal Dimension Theory and Fuzzy Approximate Reasoning, in order to analyze datasets. In this paper, we describe its application in the initial phase of clustering methodology: the clustering tendency analysis. The Box-Counting Algorithm is carried out on a dataset, and with its resultant curve one obtains numeric indications related to the features of the dataset. Then, a fuzzy inference system acts upon these indications and produces information which enable the analysis mentioned above. © Springer-Verlag 2004.",Clustering Tendency Analysis; Fractal Dimension Theory; Fuzzy Approximate Reasoning,Approximation theory; Artificial intelligence; Fractals; Fuzzy inference; Hybrid systems; Approximate reasoning; Box-counting algorithm; Fuzzy approach; Fuzzy inference systems; ITS applications; Tendency analysis; Fractal dimension
Sarajane Marques Peres,Fractal fuzzy decision-making: What is the adequate dimension for self-organizing maps?,2004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544307462&partnerID=40&md5=b7f7ac1fbd5d5c7bb9389b00a62fa739,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades","In this paper, we describe a new methodology, based on resources of Fractal Dimension Theory and Fuzzy Approximated Reasoning, to determine the adequate dimension for the output space of Self-Organizing Maps (SOM). This approach considers the dataset under analysis and proposes the dimension that best satisfies the dilemma: to maximize the reduction of dimension and to minimize the topographic distortions - measured with the Topographic Product. In order to reach this objective, we create the ""significant fractal fuzzy dimension measure"" as a variation of a fractal dimension measure.",,Algorithms; Decision making; Decision theory; Fractals; Fuzzy sets; Learning systems; Fractal dimension theory; Fuzzy approximated reasoning; Topographic mapping; Self organizing maps
Sarajane Marques Peres,Automatic design of W-operators using LVQ-application to morphological image segmentation,2002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036085969&partnerID=40&md5=ab2861614d5f6c7ca014270dfaa54035,"Universidade de São Paulo - Escola de Artes, Ciências e Humanidades",W-operators compose a family of translation invariant and locally defined operators. This work proposes a new approach to automatic design of W-operators using learning vector quantization neural networks. It is also presented here some experimental results associated with the application of these operators in morphological image segmentation.,,Algorithms; Gradient methods; Image enhancement; Image segmentation; Learning systems; Matrix algebra; Vector quantization; Learning vector quantization neural networks; Morphological image segmentation; W-operators; Watershed with markers; Neural networks
