Author,Title,Year,Link,Affiliation,Abstract,Author Keywords,Index Keywords
Fábio Kon,Designing a maturity model for software startup ecosystems,2015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952361503&doi=10.1007%2f978-3-319-26844-6_45&partnerID=40&md5=84aa1a5b7f6ffce5f66ee54c2203a462,Universidade de São Paulo - Departamento de Ciência da Computação,"Resulting from the technological revolution from the last decades, we observed many software startup ecosystems emerging around the globe. Having tech entrepreneurs as their main agents, some ecosystems exist for more than 50 years, while others are newly born. This difference in terms of evolution and maturity makes the task of comparing different tech hubs a challenge. Moreover, nascent ecosystems need a clear vision of how to develop their community to evolve towards a fruitful and sustainable ecosystem. This paper proposes a maturity model for software startup ecosystems based on a multiple case study of two existing ecosystems. By determining the maturity level for each ecosystem, it is possible not only to compare different realities, but mainly to identify gaps and propose customized practical actions that can lead to real improvements in the existing ecosystems, taking it to the next level of development, promoting innovation. © Springer International Publishing Switzerland 2015.",Entrepreneurship; Maturity model; Startup ecosystems,Ecology; Process engineering; Entrepreneurship; Main agent; Maturity levels; Maturity model; Multiple-case study; Sustainable ecosystems; Technological revolution; Ecosystems
Fábio Kon,Using performance forecasting to accelerate elasticity,2015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955263379&doi=10.1007%2f978-3-319-28448-4_2&partnerID=40&md5=363ab0cc4e83093d3a266473175303e0,Universidade de São Paulo - Departamento de Ciência da Computação,"Cloud computing facilitates dynamic resource provisioning. The automation of resource management, known as elasticity, has been subject to much research. In this context, monitoring of a running service plays a crucial role, and adjustments are made when certain thresholds are crossed. On such occasions, it is common practice to simply add or remove resources. In this paper we investigate how we can predict the performance of a service to dynamically adjust allocated resources based on predictions. In other words, instead of “repairing” because a threshold has been crossed, we attempt to stay ahead and allocate an optimized amount of resources in advance. To do so, we need to have accurate predictive models that are based on workloads. We present our approach, based on the Universal Scalability Law, and discuss initial experiments. © Springer International Publishing Switzerland 2015.",Cloud computing; Elasticity; Performance prediction; Scalability modelling,Cloud computing; Distributed computer systems; Elasticity; Forecasting; Natural resources management; Resource allocation; Scalability; Dynamic resource provisioning; Performance forecasting; Performance prediction; Predictive models; Resource management; Resources based; Scheduling
Fábio Kon,Bringing Test-Driven Development to web service choreographies,2015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912520833&doi=10.1016%2fj.jss.2014.09.034&partnerID=40&md5=956b66160dea22c407d7e274e22fae57,Universidade de São Paulo - Departamento de Ciência da Computação,"Choreographies are a distributed approach for composing web services. Compared to orchestrations, which use a centralized scheme for distributed service management, the interaction among the choreographed services is collaborative with decentralized coordination. Despite the advantages, choreography development, including the testing activities, has not yet evolved suf.ciently to support the complexity of the large distributed systems. This substantially impacts the robustness of the products and overall adoption of choreographies. The goal of the research described in this paper is to support the Test-Driven Development (TDD) of choreographies to facilitate the construction of reliable, decentralized distributed systems. To achieve that, we present Rehearsal, a framework supporting the automated testing of choreographies at development-time. In addition, we present a choreography development methodology that guides the developer on applying TDD using Rehearsal. To assess the framework and the methodology, we conducted an exploratory study with developers, whose result was that Rehearsal was considered very helpful for the application of TDD and that the methodology helped the development of robust choreographies. © 2014 Elsevier Inc. All rights reserved.",Automated testing; Test-Driven development; Web service choreographies,Social networking (online); Websites; Automated testing; Decentralized coordination; Decentralized distributed systems; Development methodology; Distributed approaches; Distributed service management; Test driven development; Web service choreography; Web services
Fábio Kon,A comprehensive view of Hadoop research - A systematic literature review,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906685792&doi=10.1016%2fj.jnca.2014.07.022&partnerID=40&md5=3c8cd7a2ea0fcd8a25c384dd985a0bba,Universidade de São Paulo - Departamento de Ciência da Computação,"Context: In recent years, the valuable knowledge that can be retrieved from petabyte scale datasets - known as Big Data - led to the development of solutions to process information based on parallel and distributed computing. Lately, Apache Hadoop has attracted strong attention due to its applicability to Big Data processing. Problem: The support of Hadoop by the research community has provided the development of new features to the framework. Recently, the number of publications in journals and conferences about Hadoop has increased consistently, which makes it difficult for researchers to comprehend the full body of research and areas that require further investigation. Solution: We conducted a systematic literature review to assess research contributions to Apache Hadoop. Our objective was to identify gaps, providing motivation for new research, and outline collaborations to Apache Hadoop and its ecosystem, classifying and quantifying the main topics addressed in the literature. Results: Our analysis led to some relevant conclusions: many interesting solutions developed in the studies were never incorporated into the framework; most publications lack sufficient formal documentation of the experiments conducted by authors, hindering their reproducibility; finally, the systematic review presented in this paper demonstrates that Hadoop has evolved into a solid platform to process large datasets, but we were able to spot promising areas and suggest topics for future research within the framework. © 2014 Elsevier Ltd.",Apache Hadoop; HDFS; MapReduce; Survey; Systematic literature review,Computer software; Surveying; Apache Hadoop; Formal documentation; HDFS; Map-reduce; Parallel and distributed computing; Process information; Research communities; Systematic literature review; Big data; Surveying
Fábio Kon,A middleware for reflective web service choreographies on the cloud,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918567621&doi=10.1145%2f2677017.2677026&partnerID=40&md5=599ddcde7c4ee848f17b6798b7bffd3d,Universidade de São Paulo - Departamento de Ciência da Computação,"Web service composition is a commonly used solution to build distributed systems on the cloud. Choreographies are one specific kind of service composition in which the responsibilities for the execution of the system are shared by its service components without a central point of coordination. Due to the distributed nature of these systems, a manual approach to resource usage monitoring and allocation to maintain the expected Quality of Service (QoS) is not only inefficient but also does not scale. In this paper, we present an open source choreography enactment middleware that is capable of automatically deploying and executing a composition. Additionally, it also monitors the composition execution to perform automatic resource provisioning and dynamic service reconfiguration based on pre-defined Service Level Agreement (SLA) constraints. To achieve that, it keeps a meta-level representation of the compositions, which contains their specifications, deployment statuses, and QoS attributes. Application developers can write specific rules that take into account these meta-data to reason about the performance of the composition and change its behavior. Our middleware was evaluated on Amazon EC2 and our results demonstrate that, with little effort from the choreography developer or deployer, the middleware is able to maintain the established SLA using both horizontal and vertical scaling when faced with varying levels of load. Additionally, it also reduces operational costs by using as little computational resources as possible. Copyright 2014 ACM.",Middleware; QoS; Reection; SOA,Middleware; Quality of service; Social networking (online); Application developers; Computational resources; Reection; Service compositions; Service Level Agreements; SOA; Web service choreography; Web service composition; Web services
Fábio Kon,Agile usability patterns for UCD early stages,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958521652&doi=10.1007%2f978-3-319-07668-3_4&partnerID=40&md5=c3d0e523891d48b014d2f31cd6555aa1,Universidade de São Paulo - Departamento de Ciência da Computação,"The integration between agile methods and UCD has been addressed by several authors in recent years. However, a gap remains regarding how the practices have been described, lacking a standard that both designers and agile practitioners can understand and apply. This study aims to propose agile usability patterns based on the literature, with a focus on the User-Centered Design early stages. The goal of the proposed patterns is to facilitate the use of the best agile usability practices by identifying more clearly in which context the pattern can be applied, and what is the problem that each pattern solves, presenting examples. © 2014 Springer International Publishing Switzerland.",agile UCD; agile usability; agile UX; best practices; patterns,Design; agile UCD; agile usability; agile UX; Best practices; patterns; Usability engineering
Fábio Kon,Deploying large-scale service compositions on the cloud with the CHOReOS enactment engine,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911089706&doi=10.1109%2fNCA.2014.25&partnerID=40&md5=f3927483e1ac2795e03574c2c82360b0,Universidade de São Paulo - Departamento de Ciência da Computação,"In recent years, service-oriented systems are becoming increasingly complex, with growing size and heterogeneity. Developing and deploying such large-scale systems present several challenges, such as reliability, reproducibility, handling failures on infrastructure, scaling deployment time as composition size grows, coordinating deployment among multiple organizations, dependency management, and supporting requirements of adaptable systems. However, many organizations still rely on manual deployment processes, which imposes difficulties in overcoming such challenges. In this paper, we propose a flexible and extensible middleware solution that addresses the challenges present in the large-scale deployment of service compositions. The CHOReOS Enactment Engine is a robust middleware infrastructure to automate the deployment of large-scale service compositions. We describe the middleware architecture and implementation and then present experimental results demonstrating the feasibility of our approach. © 2014 IEEE.",automated deployment; cloud computing; service compositions,Cloud computing; Complex networks; Engines; automated deployment; Deployment process; Large-scale deployment; Middleware architecture; Middleware infrastructure; Multiple organizations; Service compositions; Service Oriented Systems; Middleware
Fábio Kon,"The evolution of agile software development in Brazil: Education, research, and the state-of-the-practice",2013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893080615&doi=10.1007%2fs13173-013-0114-x&partnerID=40&md5=5fafd27d8b95f30b61475531849f47ba,Universidade de São Paulo - Departamento de Ciência da Computação,"Agile software development methods have been increasingly adopted worldwide and became one of the mainstream software development approaches. Agile methods have also had an impact on software engineering education with universities adapting their courses to accommodate this new form of software development. Software engineering research has tried to evaluate the impact of agile methods in industrial projects and discover in which situations it is beneficial to apply such methods. However, there are almost no studies focusing on the progress of the agile movement in Brazil. In this paper, we present an overview of the evolution of the agile movement in Brazil, outlining the history of its first advocates in academia and industry. We describe existing educational initiatives, discuss the impact of the agile development on the national research, and present a report on the agile state-of-the-practice in the Brazilian IT industry. © 2013 The Brazilian Computer Society.",Agile educational initiatives; Agile software development; Brazilian agile research; Brazilian agile state-of-the-practice; History of computing; Object-oriented programming,Agile development; Agile educational initiatives; Agile movement; Agile software development; Brazilian agile state-of-the-practice; History of computing; Industrial projects; Software development approach; Education; Industry; Object oriented programming; Software design; Industrial research
Fábio Kon,Automated scalability testing of software as a service,2013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885009875&doi=10.1109%2fIWAST.2013.6595784&partnerID=40&md5=3bf22675df8ae92e3d5e936833c4259f,Universidade de São Paulo - Departamento de Ciência da Computação,"Scalability has been studied in several areas of Computer Science and scalability testing and evaluation of contemporary software systems is an active topic. However, most of the times, these activities are still performed in a predominantly ad hoc fashion. There are a few tools to automate this process, but they present several restrictions about what systems can be tested and how to evaluate scalability. In this paper, we introduce a flexible and extensible framework for automated scalability testing of software offered as a service and propose to evaluate the scalability using hypothesis tests. Additionally, we argue that, instead of stating if a system is scalable or not, we should find out how it could scale better. © 2013 IEEE.",,Extensible framework; Hypothesis tests; Software systems; Testing and evaluation; Automation; Scalability; Software as a service (SaaS); Software testing
Fábio Kon,A systematic literature review of service choreography adaptation,2013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883465110&doi=10.1007%2fs11761-012-0125-z&partnerID=40&md5=e59dd0916877a1f470376c13f247a0c5,Universidade de São Paulo - Departamento de Ciência da Computação,"A service choreography is a distributed service composition in which services interact without a centralized control. Adequate adaptation strategies are required to face complex and ever-changing business processes, given the collaborative nature of choreographies. Choreographies should also be able to adapt to changes in its non-functional requirements, such as response time, and especially for large-scale choreographies, adaptation strategies need to be automated and scale well. However, the body of knowledge regarding choreography adaptation approaches has not yet been consolidated and systematically evaluated. By means of a systematic literature review, in which we examined seven scientific paper sources, we identified and analyzed the state-of-the-art in choreography adaptation. We found 24 relevant primary studies and grouped them into six categories: model-based, measurement-based, multi-agent-based, formal method-based, semantic reasoning-based, and proxy layer-based. We analyzed (i) how each strategy deals with different types of requirements, (ii) what their required degree of human intervention is, (iii) how the different studies considered scalability, (iv) what implementations are currently available, and (v) which choreography languages are employed. From the selected studies, we extracted key examples of choreography adaptation usage and analyzed the terminology they adopted with respect to dynamic adaptation. We found out that more attention has been devoted to functional requirements and automated adaptation; only one work performs scalability evaluation; and most studies present some sort of implementation and use a specific choreography notation. © 2012 Springer-Verlag London.",Choreographies adaptation; Choreographies customization; Service choreography; Service composition; Systematic review,Choreographies adaptation; Choreographies customization; Service choreographies; Service compositions; Systematic Review; Telecommunication networks; Quality of service
Fábio Kon,The attrsssaction of contributors in free and open source software projects,2013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875273948&doi=10.1016%2fj.jsis.2012.07.004&partnerID=40&md5=66d038e580088dd12273b9c464e0a94d,Universidade de São Paulo - Departamento de Ciência da Computação,"As firms increasingly sanction an open sourcing strategy, the question of which open source project to undertake remains tentative. The lack of established metrics makes it difficult to formulate such strategy. While many projects have been formed and created, only a few managed to remain active. With the majority of these projects failing, firms need a reliable set of criteria to assess what makes a project appealing not only to developers but also to visitors, users and commercial sponsors. In this paper, we develop a theoretical model to explore the contextual and causal factors of project attractiveness in inducing activities such as source code contribution, software maintenance, and usage. We test our model with data derived from more than 4000 projects spanning 4 years. Our main findings include that projects' set of conditions such as license restrictiveness and their available resources provide the context that directly influence the amount of work activities observed in the projects. It was also found that indirect and unintended contributions such as recommending software, despite of being non-technical, cannot be ignored for project activeness, diffusion and sustainability. Finally, our analysis provide evidence that higher attractiveness leads to more code-related activities with the downside of slowing down responsiveness to address projects' tasks, such as the implementation of new features and bug fixes. Our model underscores the significance of the reinforcing effects of attractiveness and work activities in open source projects, giving us the opportunity to discuss strategies to manage common traps such as the liability of newness. We conclude by discussing the applicability of the research model to other user-led initiatives. © 2012 Elsevier B.V. All rights reserved.",Attractiveness; Contributions; Contributors; Free software; Open source; Preferential attachment; Software development,Attractiveness; Contributions; Contributors; Free software; Open sources; Preferential attachments; Industry; Open systems; Software engineering; Project management
Fábio Kon,Interpretative case studies on agile team productivity and management,2013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869861862&doi=10.1016%2fj.infsof.2012.09.004&partnerID=40&md5=acc54bb888ec0bb95361cbfa8c684087,Universidade de São Paulo - Departamento de Ciência da Computação,"Context: The management of software development productivity is a key issue in software organizations, where the major drivers are lower cost and shorter time-to-market. Agile methods, including Extreme Programming and Scrum, have evolved as ""light"" approaches that simplify the software development process, potentially leading to increased team productivity. However, little empirical research has examined which factors do have an impact on productivity and in what way, when using agile methods. Objective: Our objective is to provide a better understanding of the factors and mediators that impact agile team productivity. Method: We have conducted a multiple-case study for 6 months in three large Brazilian companies that have been using agile methods for over 2 years. We have focused on the main productivity factors perceived by team members through interviews, documentation from retrospectives, and non-participant observation. Results: We developed a novel conceptual framework, using thematic analysis to understand the possible mechanisms behind such productivity factors. Agile team management was found to be the most influential factor in achieving agile team productivity. At the intra-team level, the main productivity factors were team design (structure and work allocation) and member turnover. At the inter-team level, the main productivity factors were how well teams could be effectively coordinated by proper interfaces and other dependencies and avoiding delays in providing promised software to dependent teams. Conclusion: Teams should be aware of the influence and magnitude of turnover, which has been shown negative for agile team productivity. Team design choices remain an important factor impacting team productivity, even more pronounced on agile teams that rely on teamwork and people factors. The intra-team coordination processes must be adjusted to enable productive work by considering priorities and pace between teams. Finally, the revised conceptual framework for agile team productivity supports further tests through confirmatory studies. © 2012 Elsevier B.V. All rights reserved.",Agile software development; Industrial case studies; Team management; Team productivity factors; Thematic analysis,Agile software development; Industrial case study; Productivity factors; Team management; Thematic analysis; Empowerment of personnel; Productivity; Research; Software design; Factor analysis
Fábio Kon,The path to openness: Letter from the editors,2012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888631957&doi=10.1007%2fs13174-012-0074-y&partnerID=40&md5=2118b663758af8fda5c0194322b75f74,Universidade de São Paulo - Departamento de Ciência da Computação,[No abstract available],,
