Authors,Title,Year,Cited by,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords
"Caromel A.G.M., Schmidt D.N., Rayfield E.J.","Ontogenetic constraints on foraminiferal test construction",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019006199&doi=10.1111%2fede.12224&partnerID=40&md5=55dc78354609dbf90ababd9080e126d4","School of Earth Sciences, University of Bristol, Wills Memorial Building, Bristol, United Kingdom","Caromel, A.G.M., School of Earth Sciences, University of Bristol, Wills Memorial Building, Bristol, United Kingdom; Schmidt, D.N., School of Earth Sciences, University of Bristol, Wills Memorial Building, Bristol, United Kingdom; Rayfield, E.J., School of Earth Sciences, University of Bristol, Wills Memorial Building, Bristol, United Kingdom","Developmental processes represent one of the main constraints on the generation of adult form. Determining how constructional and energetic demands operate throughout growth is es­sential to understanding fundamental growth rules and trade-offs that define the framework within which new species originate. In organisms producing spiral shells, coiling patterns can inform on the constructional constraints acting throughout development that dictated the diversification of forms within a group. Here, we use Synchrotron radiation X-Ray tomographic microscopy (SRXTM) reconstructions of eight planktic foraminifera repre­sentative of the major morphotypic groups to determine disparity of coiling patterns by measuring Raupian parameters. The results show that foraminifera are a morphologically highly conservative group, exploiting a limited range of poten­tial coiling patterns. Very similar coiling patterns during early ontogeny, regardless of species, point toward strong constraints in early ontogeny and to common develop­mental processes acting across all morphogroups. Dispersion and lateral displacement of taxa in morphospace are limited to the adult stage. Accretion with low translation down the coiling axis in juveniles may maximize lateral growth and metabolic efficiency in light of costly calcification. Increased translation in the adult stages allows growth to accommo­date new chamber shapes, mediated by changes in aperture location and the site of accretion over ontogeny. These constructional constraints, and the accretion of a small number of discrete chambers, limit the potential for novel forms within the foraminifera compared to other groups of coiling organisms and may explain the repeated evolution of similar morphotypes throughout the evolutionary history of the group. © 2017 Wiley Periodicals, Inc.",,"Foraminifera; biometry; classification; cytology; evolution; foraminifer; genetics; microscopy; phylogeny; procedures; Biological Evolution; Biometry; Foraminifera; Microscopy; Phylogeny"
"Hasford J., Koch A.","Ethical aspects of clinical trials in rare diseases [Ethische Aspekte der klinischen Prüfung bei seltenen Erkrankungen]",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014717771&doi=10.1007%2fs00103-017-2537-6&partnerID=40&md5=f96a90e3f2c5326104991620e3d741d2","Institut für Medizinische Informationsverarbeitung, Biometrie und Epidemiologie, Ludwig-Maximilians-Universität München, Marchioninistr. 15, München, Germany; Arbeitskreis Medizinischer Ethik-Kommissionen in der BRD e. V., München, Germany; Institut für Biometrie, Medizinische Hochschule Hannover, Hannover, Germany","Hasford, J., Institut für Medizinische Informationsverarbeitung, Biometrie und Epidemiologie, Ludwig-Maximilians-Universität München, Marchioninistr. 15, München, Germany, Arbeitskreis Medizinischer Ethik-Kommissionen in der BRD e. V., München, Germany; Koch, A., Institut für Biometrie, Medizinische Hochschule Hannover, Hannover, Germany","It is estimated that there are about four million people suffering from rare diseases in Germany. For roughly the last 20 years, there has been an increasing interest in therapeutic research for rare diseases. Drug research is highly regulated via numerous laws, regulations and ethical conventions that do not offer any waivers for clinical trials in rare diseases. Thus the ethical assessment of the clinical trial application for a rare disease is basically the same as for a common disease. As the ethical standards of clinical research, for example regarding informed consent, are derived from constitutional rights and have been codified in the German drug law, it is no surprise that they cannot depend on the frequency of a disease. A very important aspect of the ethical assessment is the biometric quality with regard to study design, sample size estimation and statistical analysis, as methodologically poor research with humans is per se unethical. Problems with sample size estimations and pilot studies will be addressed in more detail. Pilot studies should be avoided and sample size estimations should not assume overoptimistic effect sizes and should not increase the error probability beyond 5% two-sided. © 2017, Springer-Verlag Berlin Heidelberg.","Biometry; Clinical trials; Ethical assessment; Rare diseases",
"Jesus D.A., Majewska M., Krzyzanowska-Berkowska P., Iskander D.R.","Influence of eye biometrics and corneal micro-structure on noncontact tonometry",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019135324&doi=10.1371%2fjournal.pone.0177180&partnerID=40&md5=645e7e5f954a072790c46381be12d11e","Department of Biomedical Engineering, Wroclaw University of Science and Technology, Wroclaw, Poland; Department of Ophthalmology, Wroclaw Medical University, Wroclaw, Poland","Jesus, D.A., Department of Biomedical Engineering, Wroclaw University of Science and Technology, Wroclaw, Poland; Majewska, M., Department of Biomedical Engineering, Wroclaw University of Science and Technology, Wroclaw, Poland; Krzyzanowska-Berkowska, P., Department of Ophthalmology, Wroclaw Medical University, Wroclaw, Poland; Iskander, D.R., Department of Biomedical Engineering, Wroclaw University of Science and Technology, Wroclaw, Poland","Purpose Tonometry is widely used as the main screening tool supporting glaucoma diagnosis. Still, its accuracy could be improved if full knowledge about the variation of the corneal biomechanical properties was available. In this study, Optical Coherence Tomography (OCT) speckle statistics are used to infer the organisation of the corneal micro-structure and hence, to analyse its influence on intraocular pressure (IOP) measurements. Methods Fifty-six subjects were recruited for this prospective study. Macro and micro-structural corneal parameters as well as subject age were considered. Macro-structural analysis included the parameters that are associated with the ocular anatomy, such as central corneal thickness (CCT), corneal radius, axial length, anterior chamber depth and white-to-white corneal diameter. Micro-structural parameters which included OCT speckle statistics were related to the internal organisation of the corneal tissue and its physiological changes during lifetime. The corneal speckle obtained from OCT was modelled with the Generalised Gamma (GG) distribution that is characterised with a scale parameter and two shape parameters. Results In macro-structure analysis, only CCT showed a statistically significant correlation with IOP (R2 = 0.25, p<0.001). The scale parameter and the ratio of the shape parameters of GG distribution showed statistically significant correlation with IOP (R2 = 0.19, p<0.001 and R2 = 0.17, p<0.001, respectively). For the studied group, a weak, although significant correlation was found between age and IOP (R2 = 0.053, p = 0.04). Forward stepwise regression showed that CCT and the scale parameter of the Generalised Gamma distribution can be combined in a regression model (R2 = 0.39, p<0.001) to study the role of the corneal structure on IOP. Conclusions We show, for the first time, that corneal micro-structure influences the IOP measurements obtained from noncontact tonometry. OCT speckle statistics can be employed to learn about the corneal micro-structure and hence, to further calibrate the IOP measurements. © 2017 Jesus et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,"anatomy; anterior eye chamber; biometry; central corneal thickness; cornea tissue; female; human; intraocular pressure; major clinical study; male; optical coherence tomography; prospective study; statistical model; statistics; structure analysis; tonometry"
"Eze C.U., Onwuzu Q.E., Nwadike I.U.","Sonographic Reference Values for Fetal Transverse Cerebellar Diameter in the Second and Third Trimesters in a Nigerian Population",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019600343&doi=10.1177%2f8756479316687997&partnerID=40&md5=4c2f9f4028aee85a1f2e44dfb9e206ef","Department of Medical Radiography and Radiological Sciences, Faculty of Health Sciences and Technology, University of Nigeria, Enugu Campus, Enugu State, Nigeria; Department of Radiology, National Orthopaedic Hospital, Enugu State, Nigeria","Eze, C.U., Department of Medical Radiography and Radiological Sciences, Faculty of Health Sciences and Technology, University of Nigeria, Enugu Campus, Enugu State, Nigeria; Onwuzu, Q.E., Department of Radiology, National Orthopaedic Hospital, Enugu State, Nigeria; Nwadike, I.U., Department of Medical Radiography and Radiological Sciences, Faculty of Health Sciences and Technology, University of Nigeria, Enugu Campus, Enugu State, Nigeria","This study aimed to establish reference values of fetal transverse cerebellar diameter (TCD) in a Nigerian population. A cross-sectional convenience study was carried out between June 2013 and May 2014 in Enugu, Nigeria. The sonographic examinations were performed on 697 pregnant women with gestational ages between 14 and 40 weeks. The TCD measurements were obtained from the proximal outer margin to the distal outer margin of cerebellum. The women's last menstrual period, femur length, biparietal diameter, head circumference, and abdominal circumference were also recorded. The mean (standard deviation) TCD increased from 13.6 (2.2) mm to 27.3 (2.6) mm and 28.9 (2.0) mm to 42.9 (2.0) mm in the second and third trimesters, respectively. The relationship of TCD with gestational age obtained from last menstrual period, femur length, biparietal diameter, head circumference, and abdominal circumference was determined. The TCD had a strong correlation with gestational age (r =.93; P <.05). Reference values for TCD were established for those patients who attended this clinic. This is a likely data set to use for future research that could focus on similar practices and in other regions of the country for possible generation of a nationwide nomogram. © Society of Diagnostic Medical Sonography.","biometry; gestational age; second and third trimesters; sonography; transverse cerebellar diameter",
"Polat A., Barlow S., Ber R., Achiron R., Katorza E.","Volumetric MRI study of the intrauterine growth restriction fetal brain",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982976108&doi=10.1007%2fs00330-016-4502-4&partnerID=40&md5=f753d297bb1170e1041b3247277fb6ed","Department of Obstetrics and Gynecology, the Chaim Sheba Medical Center, Tel Hashomer, Affiliated with Sackler School of Medicine, Tel Aviv University, Tel Aviv, Israel","Polat, A., Department of Obstetrics and Gynecology, the Chaim Sheba Medical Center, Tel Hashomer, Affiliated with Sackler School of Medicine, Tel Aviv University, Tel Aviv, Israel; Barlow, S., Department of Obstetrics and Gynecology, the Chaim Sheba Medical Center, Tel Hashomer, Affiliated with Sackler School of Medicine, Tel Aviv University, Tel Aviv, Israel; Ber, R., Department of Obstetrics and Gynecology, the Chaim Sheba Medical Center, Tel Hashomer, Affiliated with Sackler School of Medicine, Tel Aviv University, Tel Aviv, Israel; Achiron, R., Department of Obstetrics and Gynecology, the Chaim Sheba Medical Center, Tel Hashomer, Affiliated with Sackler School of Medicine, Tel Aviv University, Tel Aviv, Israel; Katorza, E., Department of Obstetrics and Gynecology, the Chaim Sheba Medical Center, Tel Hashomer, Affiliated with Sackler School of Medicine, Tel Aviv University, Tel Aviv, Israel","Objectives: Intrauterine growth restriction (IUGR) is a pathologic fetal condition known to affect the fetal brain regionally and associated with future neurodevelopmental abnormalities. This study employed MRI to assess in utero regional brain volume changes in IUGR fetuses compared to controls. Methods: Retrospectively, using MRI images of fetuses at 30–34 weeks gestational age, a total of 8 brain regions—supratentorial brain and cavity, cerebral hemispheres, temporal lobes and cerebellum—were measured for volume in 13 fetuses with IUGR due to placental insufficiency and in 21 controls. Volumes and their ratios were assessed for difference using regression models. Reliability was assessed by intraclass correlation coefficients (ICC) between two observers. Results: In both groups, all structures increase in absolute volume during that gestation period, and the rate of cerebellar growth is higher compared to that of supratentorial structures. All structures’ absolute volumes were significantly smaller for the IUGR group. Cerebellar to supratentorial ratios were found to be significantly smaller (P < 0.05) for IUGR compared to controls. No other significant ratio differences were found. ICC showed excellent agreement. Conclusions: The cerebellar to supratentorial volume ratio is affected in IUGR fetuses. Additional research is needed to assess this as a radiologic marker in relation to long-term outcome. Key Points: • IUGR is a pathologic fetal condition affecting the brain • IUGR is associated with long-term neurodevelopmental abnormalities; fetal characterization is needed • This study aimed to evaluate regional brain volume differences in IUGR • Cerebellar to supratentorial volume ratios were smaller in IUGR fetuses • This finding may play a role in long-term development of IUGR fetuses. © 2016, European Society of Radiology.","Brain; Cerebellum; Embryonic and fetal development; IUGR; MRI","biometry; brain; case control study; cerebellum; diagnostic imaging; embryology; female; gestational age; human; intrauterine growth retardation; nuclear magnetic resonance imaging; pathology; pregnancy; prenatal diagnosis; procedures; reproducibility; retrospective study; Biometry; Brain; Case-Control Studies; Cerebellum; Female; Fetal Growth Retardation; Gestational Age; Humans; Magnetic Resonance Imaging; Pregnancy; Prenatal Diagnosis; Reproducibility of Results; Retrospective Studies"
"VanderBroek-Stice L., Stojek M.K., Beach S.R.H., vanDellen M.R., MacKillop J.","Multidimensional assessment of impulsivity in relation to obesity and food addiction",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010715654&doi=10.1016%2fj.appet.2017.01.009&partnerID=40&md5=d1e21a5faa1f5e5086a4662edea892c6","Department of Psychology, University of Georgia, United States; Department of Medical and Clinical Psychology, Uniformed Services University of the Health Sciences, United States; Section on Growth and Obesity, Program in Developmental Endocrinology and Genetics, Eunice Kennedy Shriver National Institute of Child Health and Human Development, United States; Peter Boris Centre for Addictions Research, Department of Psychiatry and Behavioural Neurosciences, McMaster University/St. Joseph's Healthcare Hamilton, Canada; Homewood Research Institute, Homewood Health Centre, Canada","VanderBroek-Stice, L., Department of Psychology, University of Georgia, United States; Stojek, M.K., Department of Medical and Clinical Psychology, Uniformed Services University of the Health Sciences, United States, Section on Growth and Obesity, Program in Developmental Endocrinology and Genetics, Eunice Kennedy Shriver National Institute of Child Health and Human Development, United States; Beach, S.R.H., Department of Psychology, University of Georgia, United States; vanDellen, M.R., Department of Psychology, University of Georgia, United States; MacKillop, J., Department of Psychology, University of Georgia, United States, Peter Boris Centre for Addictions Research, Department of Psychiatry and Behavioural Neurosciences, McMaster University/St. Joseph's Healthcare Hamilton, Canada, Homewood Research Institute, Homewood Health Centre, Canada","Based on similarities between overconsumption of food and addictive drugs, there is increasing interest in “food addiction,” a compulsive eating pattern defined using symptoms parallel to substance use disorders. Impulsivity, a multidimensional construct robustly linked to drug addiction, has been increasingly examined as an obesity determinant, but with mixed findings. This study sought to clarify relations between three major domains of impulsivity (i.e., impulsive personality traits, discounting of delayed rewards, and behavioral inhibition) in both obesity and food addiction. Based on the association between impulsivity and compulsive drug use, the general hypothesis was that the impulsivity-food addiction relation would be stronger than and responsible for the impulsivity-obesity relation. Using a cross-sectional dimensional design, participants (N = 181; 32% obese) completed a biometric assessment, the Yale Food Addiction Scale (YFAS), the UPPS-P Impulsive Behavior Scales, a Go/NoGo task, and measures of monetary delay discounting. Results revealed significantly higher prevalence of food addiction among obese participants and stronger zero-order associations between impulsivity indices and YFAS compared to obesity. Two aspects of impulsivity were independently significantly associated with food addiction: (a) a composite of Positive and Negative Urgency, reflecting proneness to act impulsively during intense mood states, and (b) steep discounting of delayed rewards. Furthermore, the results supported food addiction as a mediator connecting both urgency and delay discounting with obesity. These findings provide further evidence linking impulsivity to food addiction and obesity, and suggest that food addiction may be a candidate etiological pathway to obesity for individuals exhibiting elevations in these domains. © 2017 Elsevier Ltd","Delay discounting; Food addiction; Impulsivity; Obesity; Urgency","adult; Article; biometry; body composition; body fat; body mass; cross-sectional study; delay discounting; female; food addiction; hip circumference; human; impulsiveness; inhibition (psychology); major clinical study; male; mental disease assessment; neck circumference; obesity; rating scale; sensation seeking; waist circumference; Yale Food Addiction Scale; young adult"
"Özyol E., Özyol P.","Evaluating relaxed ciliary muscle tone in presbyopic eyes",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013788796&doi=10.1007%2fs00417-017-3621-1&partnerID=40&md5=1931aa9b980a9a1a4d617c82e7548528","Department of Ophthalmology, Mugla Sitki Kocman University, Training and Research Hospital, Mugla, Turkey; Department of Ophthalmology, Mugla Sitki Kocman University, Faculty of Medicine, Mugla, Turkey","Özyol, E., Department of Ophthalmology, Mugla Sitki Kocman University, Training and Research Hospital, Mugla, Turkey; Özyol, P., Department of Ophthalmology, Mugla Sitki Kocman University, Faculty of Medicine, Mugla, Turkey","Purpose: Studies of age-related changes in ciliary muscle (CM) morphology and contractility have variously reported that CM weakens or strengthens with age. In response, the aim of this study was to evaluate relaxed CM tone in vivo in pre-presbyopic and presbyopic patients using a predictor value (PCM). Methods: Two groups of eyes—40 eyes of 40 healthy volunteers with a mean age of 28.1 ± 5.8 years and 40 eyes of 40 healthy volunteers with a mean age of 56.6 ± 7.3 years—formed the sample for this prospective, observational cross-sectional study. Used to evaluate relaxed CM tone, PCM was calculated as the difference between the change in mean anterior chamber depth (ACD) and lens thickness (LT) before and after cycloplegia, as measured with swept-source optical biometry. Results: The PCM for relaxed CM tone was 0.04 ± 0.04 mm in pre-presbyopic participants, 0.06 ± 0.03 mm in presbyopic ones, and significantly greater in presbyopic patients (p =.018). Conclusion: The statistical significance of PCM between pre-presbyopic and presbyopic eyes might not signify clinical significance, since the difference was close to the repeatability limits for swept-source optical biometry. When relaxed, CM tone does not diminish with presbyopia according to changes in anterior chamber parameters due to cycloplegia. © 2017, Springer-Verlag Berlin Heidelberg.","Ciliary muscle; Cycloplegia; Presbyopia",
"Krummenauer F.","Multiple endpoints in clinical trials - Severe adverse event potentials from the medical biometrician's perspective [Multiple endpunkte in klinischen prüfungen: Risiken und nebenwirkungen aus sicht der medizinischen biometrie]",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018746567&partnerID=40&md5=0601557895245d78aa8741eb7b45295b","Institut für Medizinische Biometrie und Epidemiologie, Fakultät für Gesundheit, Universität Witten/Herdecke, Alfred-Herrhausen-Straße 50, Witten, Germany","Krummenauer, F., Institut für Medizinische Biometrie und Epidemiologie, Fakultät für Gesundheit, Universität Witten/Herdecke, Alfred-Herrhausen-Straße 50, Witten, Germany","The clinical evaluation of medicinal drugs follows strict guidelines both concerning the clinical as well as the pharmaceutical implementation perspective. Furthermore, it underlies similarly rigid implementation guidelines from the medical biometry perspective, pertaining from the choice of minimum necessary patient numbers to the primary statistical evaluation concept. The latter, however, require the explicit parameterization of clinical endpoints, alongside which efficacy and effectiveness of the drug under investigation will then be tested for the trial at hand. In most settings, the choice of these endpoints directly arises from the clinical rationale of the investigation, but is then complemented with a rather rigid recommendation from the trial statistician's perspective, that is the restriction to only one primary clinical endpoint. The use of several parallel clinical endpoints cannot only end up in inconsistent or even contradictory clinical decision rules, but can also have crucial impact on the overall number of patients necessary in the statistical analysis of the clinical trial under consideration. Although the combination of multiple parallel endpoints may provide a solution in some clinical trial settings, the most effective recommendation can be seen in specifying only one primary clinical endpoint of maximum clinical relevance for the therapeutic intention at hand.",,
"Suwan Y., Jiamsawad S., Supakontanasan W., Teekhasaenee C.","Hidden mechanisms beyond the pupillary block in acute angle closure: ultrasound biomicroscopic study",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006379811&doi=10.1111%2fceo.12867&partnerID=40&md5=c8d71005d1c7ccb346506c64d530d767","Department of Ophthalmology, Faculty of Medicine, Ramathibodi Hospital, Mahidol University, Bangkok, Thailand","Suwan, Y., Department of Ophthalmology, Faculty of Medicine, Ramathibodi Hospital, Mahidol University, Bangkok, Thailand; Jiamsawad, S., Department of Ophthalmology, Faculty of Medicine, Ramathibodi Hospital, Mahidol University, Bangkok, Thailand; Supakontanasan, W., Department of Ophthalmology, Faculty of Medicine, Ramathibodi Hospital, Mahidol University, Bangkok, Thailand; Teekhasaenee, C., Department of Ophthalmology, Faculty of Medicine, Ramathibodi Hospital, Mahidol University, Bangkok, Thailand","Background: To evaluate the mechanisms of acute angle closure (AAC) other than the pupillary block using ultrasound biomicroscopy. Design: Retrospective chart review. Participants: All patients who were diagnosed with AAC in Ramathibodi Hospital, Bangkok, Thailand, between June 2011 and February 2015 were enrolled. Methods: Seventy-two patients who were diagnosed with AAC underwent a detailed ocular examination. The diagnosed mechanism of AAC was confirmed by UBM and ocular biometry. Main Outcome Measures: Primary mechanism responsible for acute angle closure. Results: In 72 patients, the mean age was 62.33 ± 10.4 years, 18 (25%) patients were male and 54 (75%) patients were female. The primary mechanism of AAC was iridolenticular wrapping (crowded-angle (CR) plus anterior lens subluxation (LS)) in 49 eyes (68.1%), pupillary block (PB) in 17 (23.6%) eyes, and plateau iris (PL) in 6 (8.3%) eyes. Thirty (41.7%) out of 72 eyes without previous iridotomy before UBM examination were analyzed. The most common primary mechanism in this group was iridolenticular wrapping (20 eyes, 66.7%). There were seven (23.3%) eyes that had a pupillary block, and only three (10.0%) eyes had plateau iris syndrome as the primary mechanism of AAC. There was a single mechanism in 14 (46.7%) eyes, and there were combined mechanisms in 16 (53.3%) eyes. Conclusions: The most common mechanism contributing to AAC development in this Thai population was iridolenticular wrapping. From this study, we suggest that iridolenticular wrapping was the most common hidden mechanism beyond pupillary block among Thai patients. © 2016 Royal Australian and New Zealand College of Ophthalmologists","acute angle closure; crowded-angle; plateau iris; ultrasound biomicroscopy",
"Liu T., Thibos L.N.","Compensation of corneal oblique astigmatism by internal optics: a theoretical analysis",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014755928&doi=10.1111%2fopo.12364&partnerID=40&md5=8543ea12467da86ade466ccc00d52c69","School of Optometry, Indiana University, Bloomington, IN, United States","Liu, T., School of Optometry, Indiana University, Bloomington, IN, United States; Thibos, L.N., School of Optometry, Indiana University, Bloomington, IN, United States","Purpose: Oblique astigmatism is a prominent optical aberration of peripheral vision caused by oblique incidence of rays striking the refracting surfaces of the cornea and crystalline lens. We inquired whether oblique astigmatism from these two sources should be expected, theoretically, to have the same or opposite signs across the visual field at various states of accommodation. Methods: Oblique astigmatism was computed across the central visual field for a rotationally-symmetric schematic-eye using optical design software. Accommodative state was varied by altering the apical radius of curvature and separation of the biconvex lens's two aspheric surfaces in a manner consistent with published biometry. Oblique astigmatism was evaluated separately for the whole eye, the cornea, and the isolated lens over a wide range of surface curvatures and asphericity values associated with the accommodating lens. We also computed internal oblique astigmatism by subtracting corneal oblique astigmatism from whole-eye oblique astigmatism. Results: A visual field map of oblique astigmatism for the cornea in the Navarro model follows the classic, textbook description of radially-oriented axes everywhere in the field. Despite large changes in surface properties during accommodation, intrinsic astigmatism of the isolated human lens for collimated light is also radially oriented and nearly independent of accommodation both in theory and in real eyes. However, the magnitude of ocular oblique astigmatism is smaller than that of the cornea alone, indicating partial compensation by the internal optics. This implies internal oblique astigmatism (which includes wavefront propagation from the posterior surface of the cornea to the anterior surface of the lens and intrinsic lens astigmatism) must have tangentially-oriented axes. This non-classical pattern of tangential axes for internal astigmatism was traced to the influence of corneal power on the angles of incidence of rays striking the internal lens. Conclusions: Partial compensation of corneal astigmatism by internal optics is due mainly to the highly converging nature of wavefronts incident upon the lens resulting from corneal refraction. The degree of compensation is quadratically dependent on eccentricity but is expected to diminish as the eye accommodates. Neutralising the cornea by index-matching defeats internal compensation, revealing classical, radially-oriented oblique astigmatism in the isolated lens. © 2017 The Authors Ophthalmic & Physiological Optics © 2017 The College of Optometrists","accommodation; compensation; oblique astigmatism; peripheral vision",
"Benson-Karhi D., Shore H., Malamud M.","Modeling fetal-growth biometry with response modeling methodology (RMM) and comparison to current models",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018384065&doi=10.1080%2f03610918.2017.1280160&partnerID=40&md5=cef5c6d71f36cad0c03d9569b5ae834d","Department of Mathematics and Computer Science, Open University of Israel, Raanana, Israel; Department of Industrial Engineering and Management, Faculty of Engineering Science, Ben-Gurion University of the Negev, Beer-Sheva, Israel","Benson-Karhi, D., Department of Mathematics and Computer Science, Open University of Israel, Raanana, Israel; Shore, H., Department of Industrial Engineering and Management, Faculty of Engineering Science, Ben-Gurion University of the Negev, Beer-Sheva, Israel; Malamud, M., Department of Industrial Engineering and Management, Faculty of Engineering Science, Ben-Gurion University of the Negev, Beer-Sheva, Israel","Monitoring fetal growth via ultrasound requires modeling fetal biometry in terms of gestation age. In this study, we compare Response Modeling Methodology (RMM) to current models, in three stages. First, RMM is used to approximate 47 empirical mean models that have appeared in the literature resulting in models with negligible loss in accuracy (unlike two other commonly applied models). Next, RMM models are fitted to sample averages of the Singaporean population and compared to a formerly published model. A similar simulation-based analysis is performed in the last stage for raw data of the British population. Altogether over 70 comparisons had been performed resulting in RMM consistently delivering better performing models. © 2017 Taylor & Francis Group, LLC","Continuous monotone convexity; Fetal-growth reference curves; Model comparisons; Response modeling methodology; Ultrasound biometry","Fetal monitoring; Continuous monotone convexity; Current models; Fetal growth; Model comparison; Reference curves; Response modeling methodology; Sample average; Simulation-based analysis; Population statistics"
"Yu J.-G., Zhong J., Mei Z.-M., Zhao F., Tao N., Xiang Y.","Evaluation of biometry and corneal astigmatism in cataract surgery patients from Central China",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018647931&doi=10.1186%2fs12886-017-0450-2&partnerID=40&md5=10eebbca015b20dc0f678448d27dbac0","Department of Ophthalmology, Central Hospital of Wuhan, Tongji Medical College, Huazhong University of Science and Technology, No, 26 Shengli Street, Wuhan, Hubei Province, China","Yu, J.-G., Department of Ophthalmology, Central Hospital of Wuhan, Tongji Medical College, Huazhong University of Science and Technology, No, 26 Shengli Street, Wuhan, Hubei Province, China; Zhong, J., Department of Ophthalmology, Central Hospital of Wuhan, Tongji Medical College, Huazhong University of Science and Technology, No, 26 Shengli Street, Wuhan, Hubei Province, China; Mei, Z.-M., Department of Ophthalmology, Central Hospital of Wuhan, Tongji Medical College, Huazhong University of Science and Technology, No, 26 Shengli Street, Wuhan, Hubei Province, China; Zhao, F., Department of Ophthalmology, Central Hospital of Wuhan, Tongji Medical College, Huazhong University of Science and Technology, No, 26 Shengli Street, Wuhan, Hubei Province, China; Tao, N., Department of Ophthalmology, Central Hospital of Wuhan, Tongji Medical College, Huazhong University of Science and Technology, No, 26 Shengli Street, Wuhan, Hubei Province, China; Xiang, Y., Department of Ophthalmology, Central Hospital of Wuhan, Tongji Medical College, Huazhong University of Science and Technology, No, 26 Shengli Street, Wuhan, Hubei Province, China","Background: To evaluate the distribution of biometric parameters and corneal astigmatism using the IOLMaster device before phacoemulsification in cataract patients in Central China. Methods: Consecutive cataract patients were recruited at the Central Hospital of Wuhan between January 2015 and June 2016. Ocular axial length (AL), keratometry values, anterior chamber depth (ACD) and horizontal corneal diameter (white to white [WTW]) of each cataract-affected eye were measured with the IOLMaster device. Results: The study evaluated 3209 eyes of 2821 cataract patients. The mean AL, ACD, and WTW were 24.38 ± 2.47 mm, 3.15 ± 0.48 mm, and 11.63 ± 0.43 mm, respectively. Corneal astigmatism of 0.51-1.00 diopters (D) was the most common range of values (34.96%). A total of 10.56% patients exhibited a corneal astigmatism greater than 2.0 D. The flat and steep keratometry values gradually increased with age. The mean ACD and WTW showed increasing trends as the AL increased (P < 0.001). When the AL was shorter than 26.0 mm, the keratometry decreased as AL increased. The against-the-rule (ATR) astigmatism proportion increased with age and the with-the-rule (WTR) astigmatism proportion decreased with age. Conclusions: The profile of ocular biometric data and corneal astigmatism may help ophthalmologists improve their surgical procedures and make an appropriate IOL choice to gain a high quality of postoperative vision. © 2017 The Author(s).","Biometry; Cataract; Central China; Corneal astigmatism; IOLMaster device",
