Authors,Title,Link,Abstract,Author Keywords
"Williams T.L., Dillon H., Elliott J., Syme H.M., Archer J.","Serum Cystatin C Concentrations in Cats with Hyperthyroidism and Chronic Kidney Disease","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966297468&doi=10.1111%2fjvim.13956&partnerID=40&md5=243754b00079ffb0d334fa2ca453995a","BACKGROUND: Currently, no test can accurately predict the development of azotemia after treatment of hyperthyroidism. Serum cystatin C concentrations (sCysC) might be less influenced by changes in body muscle mass and so better indicate the presence of concurrent chronic kidney disease (CKD) in hyperthyroidism.HYPOTHESES: sCysC will be higher in hyperthyroid cats that develop azotemia compared with hyperthyroid cats that remain nonazotemic after treatment; sCysC will be higher in nonhyperthyroid cats with azotemic CKD than healthy older cats and, sCysC will decrease after treatment of hyperthyroidism.ANIMALS: Ninety-one cats treated in first opinion practice.METHODS: Case-control study. sCysC were compared between hyperthyroid cats which developed azotemia within 4 months of successful treatment of hyperthyroidism (pre-azotemic group) and hyperthyroid cats which remained nonazotemic after treatment (nonazotemic group), and between nonhyperthyroid cats with azotemic CKD and healthy older cats. sCysC were also compared between hyperthyroid cats before treatment and at time of establishment of euthyroidism. Data are presented as median [25th, 75th percentile].RESULTS: Baseline sCysC were not different between the pre-azotemic and nonazotemic groups (1.9 [1.4, 2.3] mg/L versus 1.5 [1.1, 2.2] mg/L, respectively; P = .22). sCysC in nonhyperthyroid cats with azotemic CKD and healthy older cats were not significantly different (1.5 [1.0, 1.9] mg/L versus 1.2 [0.8, 1.4] mg/L, respectively; P = .16). sCysC did not change significantly after treatment of hyperthyroidism (pretreatment 1.8 [1.2, 2.3] mg/L, after treatment 1.6 [1.1, 2.4] mg/L; P = .82).CONCLUSIONS AND CLINICAL IMPORTANCE: sCysC do not appear to be a reliable marker of renal function in hyperthyroid cats. Copyright © 2016 The Authors. Journal of Veterinary Internal Medicine published by Wiley Periodicals, Inc. on behalf of the American College of Veterinary Internal Medicine.","Azotemia; Clinical chemistry; Clinical pathology; Endocrinology; Renal function; Thyroid; Urinary tract; Validation"
"Christiansen S.B., Kristensen A.T., Lassen J., Sandøe P.","Veterinarians' role in clients' decision-making regarding seriously ill companion animal patients","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969872443&doi=10.1186%2fs13028-016-0211-x&partnerID=40&md5=7c60adb5db53c911dc2c683df547046f","Background: When companion animals become seriously ill clients may have doubts about treatment choices, if any, and turn to veterinarians for help. But how should veterinarians reply? Influence on clients' decision-making may or may not be acceptable-depending on one's attitude to principles such as 'paternalism', 'respect for autonomy' and 'shared decision-making'. This study takes as a starting point a situation where the animal is chronically ill, or aged, with potentially reduced animal welfare and client quality of life, and thus where clients need to consider treatment options or euthanasia. It is assumed throughout that both veterinarians and clients have the animals' best interest at heart. The purpose of the study was to explore the challenges these situations hold and to investigate how clients experience veterinary influence. A second aim was to reflect on the ethical implications of the role of veterinarians in these situations. Qualitative interviews were conducted with 12 dog owners considering treatment or euthanasia of their chronically ill or aged dogs. Results: Challenges relating to the dog and to the client were identified. Some situations left the interviewees hesitant, e.g. if lacking a clear cut-off point, the dog appeared normal, the interviewee felt uncertain about treatments or animal welfare, or experienced conflicting concerns. Some interviewees found that veterinarians could influence their decisions. Such influence was received in different ways by the interviewees. Some interviewees wanted active involvement of the veterinarian in the decision-making process, and this may challenge a veterinarian's wish to respect client autonomy. Conclusions: Different preferences are likely to exist amongst both veterinarians and clients about veterinary involvement in clients' decision-making, and such preferences may vary according to the situation. It is suggested, that one way to handle this challenge is to include respect for client preference on veterinary involvement under a wider understanding of respect for autonomy, and to apply models of shared decision-making to veterinary practice. In any case there is a need to further explore the challenges these situations raise, and for the veterinary profession to engage in more formal and structured deliberation over the role of veterinarians in relation to clients' decision-making. © 2016 Christiansen et al.","Animal welfare; Autonomy; Companion animals; Dogs; Euthanasia; Human-animal bond; Informed consent; Paternalism; Shared decision-making; Veterinary ethics"
"Segev G., Langston C., Takada K., Kass P.H., Cowgill L.D.","Validation of a Clinical Scoring System for Outcome Prediction in Dogs with Acute Kidney Injury Managed by Hemodialysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962527914&doi=10.1111%2fjvim.13930&partnerID=40&md5=782f08527a8c3526e798d17d8908aade","Background: A scoring system for outcome prediction in dogs with acute kidney injury (AKI) recently has been developed but has not been validated. Hypothesis: The scoring system previously developed for outcome prediction will accurately predict outcome in a validation cohort of dogs with AKI managed with hemodialysis. Animals: One hundred fifteen client-owned dogs with AKI. Methods: Medical records of dogs with AKI treated by hemodialysis between 2011 and 2015 were reviewed. Dogs were included only if all variables required to calculate the final predictive score were available, and the 30-day outcome was known. A predictive score for 3 models was calculated for each dog. Logistic regression was used to evaluate the association of the final predictive score with each model's outcome. Receiver operating curve (ROC) analyses were performed to determine sensitivity and specificity for each model based on previously established cut-off values. Results: Higher scores for each model were associated with decreased survival probability (P < .001). Based on previously established cut-off values, 3 models (models A, B, C) were associated with sensitivities/specificities of 73/75%, 71/80%, and 75/86%, respectively, and correctly classified 74-80% of the dogs. Conclusions and Clinical Relevance: All models were simple to apply and allowed outcome prediction that closely corresponded with actual outcome in an independent cohort. As expected, accuracies were slightly lower compared with those from the previously reported cohort used initially to develop the models. © 2016 American College of Veterinary Internal Medicine.","Acute renal failure; Hemodialysis; Outcome; Prediction; Survival; Urinary tract"
"Granberg F., Bálint Á., Belák S.","Novel technologies applied to the nuoleotide sequencing and comparative sequence analvsis of the genomes of infectious agents in veterinary medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976496723&doi=10.20506%2frst.35.1.2415&partnerID=40&md5=e465b1d2875feffacb920f1d3f985d0a","Next-generation sequencing (NGS), also referred to as deep, high-throughput or massively parallel sequencing, is a powerful new tool that can be used for the complex diagnosis and intensive monitoring of infectious disease in veterinary medicine. NGS technologies are also being increasingly used to study the aetiology, genomics, evolution and epidemiology of infectious disease, as well as host-pathogen interactions and other aspects of infection biology. This review briefly summarises recent progress and achievements in this field by first introducing a range of novel techniques and then presenting examples of NGS applications in veterinary infection biology. Various work steps and processes for sampling and sample preparation, sequence analysis and comparative genomics, and improving the accuracy of genomic prediction are discussed, as are bioinformatics requirements. Examples of sequencing-based applications and comparative genomics in veterinary medicine are then provided. This review is based on novel references selected from the literature and on experiences of the World Organisation for Animal Health (OIE) Collaborating Centre for the Biotechnology-based Diagnosis of Infectious Diseases in Veterinary Medicine, Uppsala, Sweden. © OIE (Organisation mondiale de la santé animale - World Organisation for Animal Health - Organización Mundial de Sanidad Animal), 2016.","Bacteria; Comparative genomics; Diagnosis; High-throughput sequencing; Infectious agent; Infectious disease; Metagenomics; Next-generation sequencing; Veterinary medicine; Virus"
"Laderman-Jones B.E., Hurley K.F., Kass P.H.","Survey of animal shelter managers regarding shelter veterinary medical services","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959499826&doi=10.1016%2fj.tvjl.2016.02.007&partnerID=40&md5=45af5bf864390355d83f459f337ca90a","Veterinary services are increasingly used in animal shelters, and shelter medicine is an emerging veterinary specialty. However, little is known about working relationships between animal shelters and veterinarians. The aims of this survey were to characterize working relationships that shelter personnel have and want with veterinarians, identify opinions that shelter managers have regarding the veterinarians they work with, and determine areas for relationship growth between veterinarians and shelter managers. An electronic survey was distributed to 1373 managers of North American animal shelters; 536 (39.0%) responded.Almost all shelters had some veterinary relationship, and most had regular relationships with veterinarians. The proportion of shelters that used local clinics (73.9%) was significantly higher than the proportion that retained on-site paid veterinarians (48.5%). The proportion of respondents who did not have but wanted a paid on-site veterinarian (42%) was significantly higher than the proportion of respondents who did not use local clinics but wanted to (7.9%). These data suggest shelter managers valued veterinary relationships, and wished to expand on-site veterinary services. Almost all shelters in this study provided some veterinary care, and all respondents identified at least one common infectious disease, which, for most, had a substantial negative impact on shelter successes. Respondents indicated that the most important roles and greatest expertise of veterinarians were related to surgery, diagnosis and treatment of individual animals. Education of both veterinarians and shelter managers may help ensure that shelters benefit from the full range of services veterinarians can provide, including expertise in disease prevention and animal behavior. © 2016 Elsevier Ltd.","Animal shelter; Health services; Shelter management; Shelter medicine; Veterinary services"
"Volk H.A.","Editorial: Canine epilepsy: Separating the wood from the trees","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963977012&doi=10.1136%2fvr.i1999&partnerID=40&md5=1d79b9e066b9c3eb230ea2d954b523b4",[No abstract available],
"Podell M., Volk H.A., Berendt M., Löscher W., Muñana K., Patterson E.E., Platt S.R.","2015 ACVIM Small Animal Consensus Statement on Seizure Management in Dogs","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961214898&doi=10.1111%2fjvim.13841&partnerID=40&md5=8fb7002699fd811040c447645bbc9d7c","This report represents a scientific and working clinical consensus statement on seizure management in dogs based on current literature and clinical expertise. The goal was to establish guidelines for a predetermined, concise, and logical sequential approach to chronic seizure management starting with seizure identification and diagnosis (not included in this report), reviewing decision-making, treatment strategies, focusing on issues related to chronic antiepileptic drug treatment response and monitoring, and guidelines to enhance patient response and quality of life. Ultimately, we hope to provide a foundation for ongoing and future clinical epilepsy research in veterinary medicine. © 2016 American College of Veterinary Internal Medicine.","Cerebrospinal fluid; Dogs; Epilepsy; Magnetic resonance imaging; Neurologic disorder"
"Reed S.M., Furr M., Howe D.K., Johnson A.L., Mackay R.J., Morrow J.K., Pusterla N., Witonsky S.","Equine Protozoal Myeloencephalitis: An Updated Consensus Statement with a Focus on Parasite Biology, Diagnosis, Treatment, and Prevention","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961256483&doi=10.1111%2fjvim.13834&partnerID=40&md5=1dbd5c32a0f1a9044e2fc4e57456c942","Equine protozoal myeloencephalitis (EPM) remains an important neurologic disease of horses. There are no pathognomonic clinical signs for the disease. Affected horses can have focal or multifocal central nervous system (CNS) disease. EPM can be difficult to diagnose antemortem. It is caused by either of 2 parasites, Sarcocystis neurona and Neospora hughesi, with much less known about N. hughesi. Although risk factors such as transport stress and breed and age correlations have been identified, biologic factors such as genetic predispositions of individual animals, and parasite-specific factors such as strain differences in virulence, remain largely undetermined. This consensus statement update presents current published knowledge of the parasite biology, host immune response, disease pathogenesis, epidemiology, and risk factors. Importantly, the statement provides recommendations for EPM diagnosis, treatment, and prevention. © 2016 American College of Veterinary Internal Medicine.","Encephalitis; Equine myeloencephalopathy; Equine neurologic; Equine protozoal disease; Myelitis; Neospora hughesi; Sarcocystis neurona"
"Finch N.C., Syme H.M., Elliott J.","Risk Factors for Development of Chronic Kidney Disease in Cats","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961202480&doi=10.1111%2fjvim.13917&partnerID=40&md5=d44475b7dd9334dc394035b06604bcd8","Background: Identification of risk factors for development of chronic kidney disease (CKD) in cats may aid in its earlier detection. Hypothesis/objectives: Evaluation of clinical and questionnaire data will identify risk factors for development of azotemic CKD in cats. Animals: One hundred and forty-eight client-owned geriatric (>9 years) cats. Methods: Cats were recruited into the study and followed longitudinally for a variable time. Owners were asked to complete a questionnaire regarding their pet at enrollment. Additional data regarding dental disease were obtained when available by development of a dental categorization system. Variables were explored in univariable and multivariable Cox regression models. Results: In the final multivariable Cox regression model, annual/frequent vaccination (P value, .003; hazard ratio, 5.68; 95% confidence interval, 1.83-17.64), moderate dental disease (P value, .008; hazard ratio, 13.83; 95% confidence interval, 2.01-94.99), and severe dental disease (P value, .001; hazard ratio, 35.35; 95% confidence interval, 4.31-289.73) predicted development of azotemic CKD. Conclusion: Our study suggests independent associations between both vaccination frequency and severity of dental disease and development of CKD. Further studies to explore the pathophysiological mechanism of renal injury for these risk factors are warranted. © 2016 American College of Veterinary Internal Medicine.","Feline; Predictors; Renal"
"Tripp G.K., Good K.L., Motta M.J., Kass P.H., Murphy C.J.","The effect of needle gauge, needle type, and needle orientation on the volume of a drop","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953634937&doi=10.1111%2fvop.12253&partnerID=40&md5=506891ac7b1e959f4d5dff428ededaba","Objective: The purpose of this study was to determine impact of needle gauge, type, and orientation on average volume of drop dispensed. Procedure: Five needle gauges (22G, 23G, 25G, 27G, and 30G) were examined. For each gauge, volume of drop delivered was determined for standard sharp beveled tip, blunt tip, and after breaking off of the sharp needle from the hub. Vertical and horizontal orientation of the needle was tested for effect on drop volume for 22-G and 30-G sharp beveled needles. Results: Mean drop volume was affected by needle gauge, needle orientation, and whether the needle had been broken off from its hub. Mean drop volume scaled directly with needle diameter with drop volumes of 25.0 μL (±20.2) and 83.9 μL (±16.5) being found for 30-gauge and 22-gauge needles, respectively. Intermediate gauges (27, 25, 23G) yielded intermediate drop volumes. Blunt needles tended to produce larger drop volumes compared to sharp beveled needles, but these differences did not reach statistical significance. Breaking off of the needle from the hub produced substantially larger drop volumes with little difference being found between needle gauges. Average volumes of 1 drop from a 22-G vertical, 22-G horizontal, 30-G vertical, and 30-G horizontal sharp beveled needle were 20.2, 9.1, 10.1, and 3.3 μL, respectively. Conclusions: These findings have relevance for controlled delivery of topical ophthalmic medications to patients. © 2016 American College of Veterinary Ophthalmologists.","Drop volume; Eye drop; Needle gauge; Needle orientation; Needle size; Topical therapy"
"Estell K.E., Young A., Kozikowski T., Swain E.A., Byrne B.A., Reilly C.M., Kass P.H., Aleman M.","Pneumonia Caused by Klebsiella spp. in 46 Horses","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956702508&doi=10.1111%2fjvim.13653&partnerID=40&md5=0036fa1dcf586617900699376896c17a","Background: Klebsiella spp. are implicated as a common cause of bacterial pneumonia in horses, but few reports describe clinical presentation and disease progression. Hypothesis/Objectives: To describe the signalment, clinicopathologic data, radiographic and ultrasonographic findings, antimicrobial susceptibility, outcome, and pathologic lesions associated with Klebsiella spp. pneumonia in horses. Animals: Forty-six horses from which Klebsiella spp. was isolated from the lower respiratory tract. Methods: Retrospective study. Medical records from 1993 to 2013 at the William R. Pritchard Veterinary Medical Teaching Hospital, University of California, Davis were reviewed. Exact logistic regression was performed to determine if any variables were associated with survival to hospital discharge. Results: Survival in horses <1 year old was 73%. Overall survival in adults was 63%. For adults in which Klebsiella pneumoniae was the primary isolate, survival was 52%. Mechanical ventilation preceded development of pneumonia in 11 horses. Complications occurred in 25/46 horses, with thrombophlebitis and laminitis occurring most frequently. Multi-drug resistance was found in 47% of bacterial isolates. Variables that significantly impacted survival included hemorrhagic nasal discharge, laminitis, and thoracic radiographs with a sharp demarcation between marked caudal pulmonary alveolar infiltration and more normal-appearing caudodorsal lung. Conclusions and Clinical Importance: Klebsiella spp. should be considered as a differential diagnosis for horses presenting with hemorrhagic pneumonia and for horses developing pneumonia after mechanical ventilation. Multi-drug resistance is common. Prognosis for survival generally is fair, but is guarded for adult horses in which K. pneumoniae is isolated as the primary organism. © 2016 American College of Veterinary Internal Medicine.","Hemorrhagic pneumonia; Multi-drug resistance; Respiratory infection"
"Williams D.C., Aleman M.R., Brosnan R.J., Fletcher D.J., Holliday T.A., Tharp B., Kass P.H., Steffey E.P., Lecouteur R.A.","Electroencephalogram of Healthy Horses During Inhaled Anesthesia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956620022&doi=10.1111%2fjvim.13613&partnerID=40&md5=9b679bd8beabca335bfa47ac8876e7d5","Background: Previous study of the diagnostic validity of electroencephalography (EEG) to detect abnormalities in equine cerebral cortical function relied on the administration of various drugs for sedation, induction, and maintenance of general anesthesia but used identical criteria to interpret recordings. Objectives: To determine the effects of 2 inhalation anesthetics on the EEG of healthy horses. Animals: Six healthy horses. Methods: Prospective study. After the sole administration of one of either isoflurane or halothane at 1.2, 1.4, and 1.6 times the minimum alveolar concentration, EEG was recorded during controlled ventilation, spontaneous ventilation, and nerve stimulation. Results: Burst suppression was observed with isoflurane, along with EEG events that resembled epileptiform discharges. Halothane results were variable between horses, with epileptiform-like discharges and bursts of theta, alpha, and beta recorded intermittently. One horse died and 2 were euthanized as the result of anesthesia-related complications. Conclusions and Clinical Importance: The results of this study indicate that the effects of halothane and isoflurane on EEG activity in the normal horse can be quite variable, even when used in the absence of other drugs. It is recommended that equine EEG be performed without the use of these inhalation anesthetics and that general anesthesia be induced and maintained by other contemporary means. © 2016 American College of Veterinary Internal Medicine.","Epilepsy; Equine; Halothane; Isoflurane; Seizures"
"Hulsebosch S.E., Palm C.A., Segev G., Cowgill L.D., Kass P.H., Marks S.L.","Evaluation of Canine Pancreas-Specific Lipase Activity, Lipase Activity, and Trypsin-Like Immunoreactivity in an Experimental Model of Acute Kidney Injury in Dogs","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956692556&doi=10.1111%2fjvim.13806&partnerID=40&md5=85d36e1f1ca54dbe77b5956ba17597b2","Background: Diagnosis of pancreatitis in dogs is complicated by extrapancreatic disorders that can alter the results of laboratory tests. Extrapancreatic disorders can also affect the diagnosis of exocrine pancreatic insufficiency (EPI). The effects of acute kidney injury (AKI) on pancreas-specific lipase activity (Spec cPL® Test), serum lipase activity and trypsin-like immunoreactivity (TLI) in dogs have not been evaluated. Hypothesis/Objectives: Serum Spec cPL, lipase activity, and TLI concentrations will increase secondary to decreased kidney function. Animals: Five purpose-bred dogs. Methods: Experimental prospective study. Gentamicin was used to induce AKI in 5 purpose-bred dogs. Serum samples were collected for measurement of creatinine, Spec cPL, lipase activity and TLI over 60 days, during both induction of, and recovery from, AKI. Results: All dogs developed and recovered from AKI. Six of 52 (12%) serum Spec cPL concentrations were increased (2 in the equivocal zone and 4 consistent with pancreatitis) in 2 of 5 (40%) dogs. Two of 51 (4%) serum lipase activity values were increased in 2 of 5 dogs. Serum TLI was increased above the reference range in 17 of 50 (34%) samples in 3 of 5 dogs. For all biomarkers, there was no consistent correlation with increases in serum creatinine concentration. Conclusions and Clinical Importance: Decreased renal excretion during experimental AKI did not cause consistent and correlated increases in serum Spec cPL, lipase activity, or TLI in this cohort of dogs. © 2016 American College of Veterinary Internal Medicine.","Creatinine; Exocrine pancreatic insufficiency; Pancreatitis; Spec cPL"
"Bijsmans E.S., Jepson R.E., Syme H.M., Elliott J., Niessen S.J.M.","Psychometric Validation of a General Health Quality of Life Tool for Cats Used to Compare Healthy Cats and Cats with Chronic Kidney Disease","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956504658&doi=10.1111%2fjvim.13656&partnerID=40&md5=0e8a8c23703ee825dc35640de755475a","Background: Numerous validated psychometric tools are available to assess impact of disease on a human's quality of life (QoL). To date, no psychometrically validated general health-related QoL tool exists for cats. Hypothesis/Objectives: To develop and validate a tool for assessment of owner-perceived QoL in cats (CatQoL) and to use this tool to compare QoL between healthy cats and those with chronic kidney disease (CKD). Animals/Subjects: Total of 204 owners of young healthy cats (YH, n = 99; <9 years), older healthy cats (OH, n = 35), and cats diagnosed with CKD (CKD, n = 70) completed the CatQoL. Methods: Discussions with a focus group and 2 pilot surveys informed design of 16 QoL questions grouped into 4 domains. Each item scored according to frequency and importance, and item-weighted-impact-scores were calculated. The validity of the tool was assessed using principal components analysis and Cronbach's α. The average item-weighted-impact-score (AWIS) was compared among groups and domains. Results: Sixteen-item CatQoL showed good internal consistency reliability (Cronbach's α, 0.77) and unidimensionality with significant loadings (0.2-0.7) and communalities (>0.3). Young healthy cats had significantly higher AWIS (median [IQR], 1.25 [0.63, 1.88]) than OH (0.56 [-0.06, 1.00]) and CKD cats (-0.06 [-0.81, 0.88]), P <001). CKD cats had significantly lower AWIS for eating domain (YH: 2.00 [1.00, 3.00]; OH: 2.00 [0.67, 3.00]; CKD : 1.00 [0.00, 2.67]) when compared with the YH group and OH group, and all groups differed significantly in their management domain (YH: -0.50 [-1.00, 0.00]; OH: -1.00 [-1.88, -0.50]; CKD : -1.50 [-2.50, -1.00], P <001). Conclusions and Clinical Importance: The CatQoL was validated for use in cats, and can be used as additional assessment parameter in clinical and research settings. © 2016 American College of Veterinary Internal Medicine.","Feline; Owner; Renal disease"
"Jung S.W., Sun W., Griffiths L.G., Kittleson M.D.","Atrial Fibrillation as a Prognostic Indicator in Medium to Large-Sized Dogs with Myxomatous Mitral Valvular Degeneration and Congestive Heart Failure","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956705596&doi=10.1111%2fjvim.13800&partnerID=40&md5=4f55fef1ce3b39869d0a9ff58a786014","Background: The prevalence and prognostic importance of atrial fibrillation (AF) on survival in nonsmall breed dogs with myxomatous mitral valvular disease (MMVD) and congestive heart failure (CHF) remain unknown. Aim: To identify the prevalence of AF in nonsmall breed dogs with CHF because of MMVD and to characterize the impact of AF on survival outcome. Animal: Sixty-four client-owned dogs (>15 kg) with MMVD and CHF. Methods: Retrospective review of medical records for dogs weighing >15 kg with MMVD treated for CHF. Results: Thirty-three dogs presented with AF or developed AF during follow-up examinations, and 31 dogs were free of AF until cardiac-related death. For dogs with AF, median survival time (MST) was 142 days (range: 9-478) while dogs without AF lived 234 days (range: 13-879 days). AF increased risk of cardiac-related death (HR = 2.544; 95% CI = 1.41-4.59; P =.0019) when compared to dogs without AF. MST was significantly prolonged for dogs with AF whose rates were adequately controlled (<160 bpm; 171 days; n = 13) when compared to dogs that failed to respond to negative chronotropic agents (61 days; n = 20; P =.032). The administration of combination treatment (diltiazem and digoxin) significantly decreased median HR to 144 bpm (range: 84-218 bpm) in dogs with AF and significantly prolonged MST (diltiazem+digoxin: 130 days versus diltiazem: 35 days, P =.0241) when compared to diltiazem alone. Conclusions and Clinical Importance: Inadequately controlled AF is associated with a higher rate of mortality. Optimization of therapeutic strategies for the rate control of AF remains determined. © 2016 American College of Veterinary Internal Medicine.","Atrial fibrillation; Congestive heart failure; Myxomatous valvular disease; Prognosis"
"Williams D.C., Brosnan R.J., Fletcher D.J., Aleman M., Holliday T.A., Tharp B., Kass P.H., Lecouteur R.A., Steffey E.P.","Qualitative and Quantitative Characteristics of the Electroencephalogram in Normal Horses during Administration of Inhaled Anesthesia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956698089&doi=10.1111%2fjvim.13813&partnerID=40&md5=cff480da8d1ff59fcb0380103d64c05f","Background: The effects of anesthesia on the equine electroencephalogram (EEG) after administration of various drugs for sedation, induction, and maintenance are known, but not that the effect of inhaled anesthetics alone for EEG recording. Objective: To determine the effects of isoflurane and halothane, administered as single agents at multiple levels, on the EEG and quantitative EEG (qEEG) of normal horses. Animals: Six healthy horses. Methods: Prospective study. Digital EEG with video and quantitative EEG (qEEG) were recorded after the administration of one of the 2 anesthetics, isoflurane or halothane, at 3 alveolar doses (1.2, 1.4 and 1.6 MAC). Segments of EEG during controlled ventilation (CV), spontaneous ventilation (SV), and with peroneal nerve stimulation (ST) at each MAC multiple for each anesthetic were selected, analyzed, and compared. Multiple non-EEG measurements were also recorded. Results: Specific raw EEG findings were indicative of changes in the depth of anesthesia. However, there was considerable variability in EEG between horses at identical MAC multiples/conditions and within individual horses over segments of a given epoch. Statistical significance for qEEG variables differed between anesthetics with bispectral index (BIS) CV MAC and 95% spectral edge frequency (SEF95) SV MAC differences in isoflurane only and median frequency (MED) differences in SV MAC with halothane only. Conclusions and Clinical importance: Unprocessed EEG features (background and transients) appear to be beneficial for monitoring the depth of a particular anesthetic, but offer little advantage over the use of changes in mean arterial pressure for this purpose. © 2016 American College of Veterinary Internal Medicine.","Bispectral index; Halothane; Isoflurane"
"Johnson L.R., Johnson E.G., Vernau W., Kass P.H., Byrne B.A.","Bronchoscopy, Imaging, and Concurrent Diseases in Dogs with Bronchiectasis: (2003-2014)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956609627&doi=10.1111%2fjvim.13809&partnerID=40&md5=6bfdfbde7bdf6e0c3d001ea91c864113","Background: Bronchiectasis is a permanent and debilitating sequel to chronic or severe airway injury, however, diseases associated with this condition are poorly defined. Objective: To evaluate results of diagnostic tests used to document bronchiectasis and to characterize underlying or concurrent disease processes. Animals: Eighty-six dogs that had bronchoscopy performed and a diagnosis of bronchiectasis. Methods: Retrospective case series. Radiographs, computed tomography, and bronchoscopic findings were evaluated for features of bronchiectasis. Clinical diagnoses of pneumonia (aspiration, interstitial, foreign body, other), eosinophilic bronchopneumopathy (EBP), and inflammatory airway disease (IAD) were made based on results of history, physical examination, and diagnostic testing, including bronchoalveolar lavage fluid analysis and microbiology. Results: Bronchiectasis was diagnosed in 14% of dogs (86/621) that had bronchoscopy performed. Dogs ranged in age from 0.5 to 14 years with duration of signs from 3 days to 10 years. Bronchiectasis was documented during bronchoscopy in 79/86 dogs (92%), thoracic radiology in 50/83 dogs (60%), and CT in 34/34 dogs (100%). Concurrent airway collapse was detected during bronchoscopy in 50/86 dogs (58%), and focal or multifocal mucus plugging of segmental or subsegmental bronchi was found in 41/86 dogs (48%). Final diagnoses included pneumonia (45/86 dogs, 52%), EBP (10/86 dogs, 12%) and IAD (31/86 dogs, 36%). Bacteria were isolated in 24/86 cases (28%), with Streptococcus spp, Pasteurella spp, enteric organisms, and Stenotrophomonas isolated most frequently. Conclusions and Clinical Importance: Bronchiectasis can be anticipated in dogs with infectious or inflammatory respiratory disease. Advanced imaging and bronchoscopy are useful in making the diagnosis and identifying concurrent respiratory disease. © 2016 American College of Veterinary Internal Medicine.","COPD; Bacterial; Computed tomography; Endoscopy; Microbiology; Parenchymal disease; Pneumonia; Pulmonary infiltrates with eosinophilia; Radiology and diagnostic imaging; Respiratory tract"
"Packer R.M.A., Berendt M., Bhatti S., Charalambous M., Cizinauskas S., De Risio L., Farquhar R., Hampel R., Hill M., Mandigers P.J.J., Pakozdy A., Preston S.M., Rusbridge C., Stein V.M., Taylor-Brown F., Tipold A., Volk H.A.","Inter-observer agreement of canine and feline paroxysmal event semiology and classification by veterinary neurology specialists and non-specialists","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928687994&doi=10.1186%2fs12917-015-0356-2&partnerID=40&md5=6259b2006065dbe0e553d5dfa89e7dde","Background: Advances in mobile technology mean vets are now commonly presented with videos of paroxysmal events by clients, but the consistency of the interpretation of these videos has not been investigated. The objective of this study was to investigate the level of agreement between vets (both neurology specialists and non-specialists) on the description and classification of videos depicting paroxysmal events, without knowing any results of diagnostic workup. An online questionnaire study was conducted, where participants watched 100 videos of dogs and cats exhibiting paroxysmal events and answered questions regarding: epileptic seizure presence (yes/no), seizure type, consciousness status, and the presence of motor, autonomic and neurobehavioural signs. Agreement statistics (percentage agreement and kappa) calculated for each variable, with prevalence indices calculated to aid their interpretation. Results: Only a fair level of agreement (k = 0.40) was found for epileptic seizure presence. Overall agreement of seizure type was moderate (k = 0.44), with primary generalised seizures showing the highest level of agreement (k = 0.60), and focal the lowest (k =0.31). Fair agreement was found for consciousness status and the presence of autonomic signs (k = 0.21-0.40), but poor agreement for neurobehavioral signs (k = 0.16). Agreement for motor signs ranged from poor (k = ≤ 0.20) to moderate (k = 0.41-0.60). Differences between specialists and non-specialists were identified. Conclusions: The relatively low levels of agreement described here highlight the need for further discussions between neurology experts regarding classifying and describing epileptic seizures, and additional training of non-specialists to facilitate accurate diagnosis. There is a need for diagnostic tools (e.g. electroencephalogram) able to differentiate between epileptic and non-epileptic paroxysms. © 2015 Packer et al.; licensee BioMed Central.","Agreement; Canine; Epilepsy; Feline; Kappa; Paroxysmal event; Seizure; Video"
